"TID","RID","t_transitE","r_transitE","t_transitM","r_transitM","t_transitCV","r_transitCV"
"g37119006008",91,0.0,0.0060733763014377785,0.006429277942631058,0.006467621033224186,"inf",0.647363891769155
"g37119006007",91,0.00565698122910774,0.0060733763014377785,0.009503595977549649,0.006467621033224186,1.0212623585711684,0.647363891769155
"g37071033100",92,0.0,0.029242016160061564,0.01368421052631579,0.016661524023546682,"inf",0.3463709881394803
"g37071031900",92,0.09287531806615776,0.029242016160061564,0.06943769928860799,0.016661524023546682,0.45449499638460994,0.3463709881394803
"g37071032100",92,0.02164111812443643,0.029242016160061564,0.019309603514370475,0.016661524023546682,0.5424100885875597,0.3463709881394803
"g37071033204",92,0.013995801259622114,0.029242016160061564,0.02292731234073085,0.016661524023546682,0.995839797413507,0.3463709881394803
"g37071033203",92,0.03787878787878788,0.029242016160061564,0.05576926381210055,0.016661524023546682,0.8950204040361426,0.3463709881394803
"g37119006105",93,0.0041265474552957355,0.012157609491724036,0.008915729875752449,0.012526433330864919,1.313421604796764,0.62634460284773
"g37119006213",93,0.0019065776930409914,0.012157609491724036,0.003490145693819516,0.012526433330864919,1.1128154507041557,0.62634460284773
"g37119006108",93,0.03189577717879605,0.012157609491724036,0.03755714210882368,0.012526433330864919,0.7158028882592705,0.62634460284773
"g37119003808",94,0.058453570107288196,0.12260411576261063,0.04327586041295514,0.02400048545240596,0.4500582920865598,0.11900057898211575
"g37119003805",94,0.07719298245614035,0.12260411576261063,0.07081860342594823,0.02400048545240596,0.5577038401877658,0.11900057898211575
"g37119003700",94,0.1395631067961165,0.12260411576261063,0.08217590266069218,0.02400048545240596,0.3579381196902886,0.11900057898211575
"g37119003201",94,0.14987405541561713,0.12260411576261063,0.07488512905150303,0.02400048545240596,0.3037408621332452,0.11900057898211575
"g37119003902",94,0.19009370816599733,0.12260411576261063,0.07434209170144075,0.02400048545240596,0.23773938311133283,0.11900057898211575
"g37119003102",94,0.1082529474812433,0.12260411576261063,0.05847957255612618,0.02400048545240596,0.32839652830278204,0.11900057898211575
"g37119005824",94,0.04328621908127209,0.12260411576261063,0.05560056638519666,0.02400048545240596,0.780842889994946,0.11900057898211575
"g37119003109",94,0.16767983789260385,0.12260411576261063,0.08319923942550415,0.02400048545240596,0.30162866256980353,0.11900057898211575
"g37119003807",94,0.15672306322350846,0.12260411576261063,0.10491621731419493,0.02400048545240596,0.4069525837380523,0.11900057898211575
"g37119003802",94,0.0703001579778831,0.12260411576261063,0.04472232066947917,0.02400048545240596,0.38672489305393004,0.11900057898211575
"g37119003203",94,0.1783510936623668,0.12260411576261063,0.11120281956161587,0.02400048545240596,0.3790304663997268,0.11900057898211575
"g37119003903",94,0.08478802992518704,0.12260411576261063,0.0722397112019727,0.02400048545240596,0.5179353511888262,0.11900057898211575
"g37119005918",95,0.0,0.0,0.006911217437533227,0.006911217437533227,"inf","inf"
"g37119002903",96,0.010429447852760737,0.010429447852760737,0.008532984222890951,0.008532984222890951,0.49736328565393345,0.49736328565393345
"g37119005848",97,0.010412328196584756,0.010412328196584756,0.012476465622759522,0.012476465622759522,0.7284132269968538,0.7284132269968538
"g37119003015",98,0.007233273056057866,0.010802114456446793,0.00628148613577258,0.0071508929965062714,0.52791213268727,0.4024256021185901
"g37119005811",98,0.014492753623188406,0.010802114456446793,0.01300892154388354,0.0071508929965062714,0.5456629705337168,0.4024256021185901
"g37119005522",99,0.04049416609471517,0.03386747509744478,0.04508521020707251,0.01740021058111529,0.6768239788955195,0.3123243046960502
"g37119005510",99,0.03801576263328697,0.03386747509744478,0.05169228832932423,0.01740021058111529,0.8266014228360321,0.3123243046960502
"g37119005512",99,0.014317673378076063,0.03386747509744478,0.016914682731380505,0.01740021058111529,0.7181670954528007,0.3123243046960502
"g37119005404",99,0.04399845619451949,0.03386747509744478,0.031081667162319297,0.01740021058111529,0.42943848780232124,0.3123243046960502
"g37119006109",99,0.027305825242718445,0.03386747509744478,0.0313343566892206,0.01740021058111529,0.6975889202814665,0.3123243046960502
"g37119005706",100,0.008620689655172414,0.008620689655172414,0.009858315099735011,0.009858315099735011,0.6951760191910403,0.6951760191910403
"g37071030902",101,0.0,0.0026716537536735237,0.01113013698630137,0.006331166920027623,"inf",1.4405810201619083
"g37071030901",101,0.0,0.0026716537536735237,0.012104283054003726,0.006331166920027623,"inf",1.4405810201619083
"g37071031301",101,0.006662225183211193,0.0026716537536735237,0.009972304850970634,0.006331166920027623,0.909934928954828,1.4405810201619083
"g37071030402",102,0.0,0.0,0.0076201641266119575,0.006570684885936468,"inf","inf"
"g37071030301",102,0.0,0.0,0.011904761904761906,0.006570684885936468,"inf","inf"
"g37025042503",103,0.0,0.0,0.0080545229244114,0.0044330393970601675,"inf","inf"
"g37025042504",103,0.0,0.0,0.018413597733711047,0.0044330393970601675,"inf","inf"
"g37025042603",103,0.0,0.0,0.0051664753157290464,0.0044330393970601675,"inf","inf"
"g37097061205",104,0.0,0.0,0.00676730869338886,0.0046416533701083085,"inf","inf"
"g37097061201",104,0.0,0.0,0.007761194029850747,0.0046416533701083085,"inf","inf"
"g37097061204",104,0.0,0.0,0.010358565737051793,0.0046416533701083085,"inf","inf"
"g37097061407",105,0.005865102639296188,0.0038255547054322878,0.009354701922018165,0.007874969460687723,0.9695906855344056,1.2513781258503165
"g37097061404",105,0.0,0.0038255547054322878,0.0143014301430143,0.007874969460687723,"inf",1.2513781258503165
"g37071033202",106,0.0,0.0,0.01329243353783231,0.007007986460751759,"inf","inf"
"g37071033400",106,0.0,0.0,0.011294526498696784,0.007007986460751759,"inf","inf"
"g37071032702",106,0.0,0.0,0.011992619926199263,0.007007986460751759,"inf","inf"
"g37119005610",107,0.015912481352560914,0.04958129508332643,0.02475268808061537,0.013866018230294095,0.9456241590067918,0.17000746752150234
"g37119005514",107,0.021047356552242547,0.04958129508332643,0.02073812472330494,0.013866018230294095,0.598971311121074,0.17000746752150234
"g37119005306",107,0.06660137120470128,0.04958129508332643,0.07903267618308815,0.013866018230294095,0.721369232817209,0.17000746752150234
"g37119005604",107,0.0,0.04958129508332643,0.008571428571428572,0.013866018230294095,"inf",0.17000746752150234
"g37119005609",107,0.09702850212249849,0.04958129508332643,0.05176440773122306,0.013866018230294095,0.3243142414467584,0.17000746752150234
"g37119005524",107,0.04564032697547684,0.04958129508332643,0.0344009304213419,0.013866018230294095,0.45820047959470045,0.17000746752150234
"g37119005523",107,0.03231597845601436,0.04958129508332643,0.028564048363406428,0.013866018230294095,0.5373243815743797,0.17000746752150234
"g37119005307",107,0.04604810996563574,0.04958129508332643,0.044741690644467404,0.013866018230294095,0.5906560802767324,0.17000746752150234
"g37119005308",107,0.15172855313700384,0.04958129508332643,0.12106998526310299,0.013866018230294095,0.4850687211751936,0.17000746752150234
"g37119005305",107,0.09123343527013252,0.04958129508332643,0.05507326833952027,0.013866018230294095,0.36696185319365865,0.17000746752150234
"g37119005301",107,0.06598984771573604,0.04958129508332643,0.04871373289296899,0.013866018230294095,0.4487540509663264,0.17000746752150234
"g37119005906",108,0.0,0.0,0.0076605774896876845,0.005322052567395618,"inf","inf"
"g37119006006",108,0.0,0.0,0.007272727272727273,0.005322052567395618,"inf","inf"
"g37119003012",109,0.013597733711048159,0.021986239904277595,0.013526045028165484,0.014047432424457152,0.6046978083766991,0.38840077410384183
"g37119003008",109,0.025,0.021986239904277595,0.029077972134839612,0.014047432424457152,0.7070631522149449,0.38840077410384183
"g37119003006",109,0.024987986544930323,0.021986239904277595,0.018109706887020235,0.014047432424457152,0.4405693246655262,0.38840077410384183
"g37119000600",110,0.005897771952817824,0.009799918334013884,0.009810633900131148,0.01017494874512354,1.011214274339759,0.6311664001217717
"g37119002500",110,0.016251354279523293,0.009799918334013884,0.021543469557868206,0.01017494874512354,0.8058610902497408,0.6311664001217717
"g37119005513",111,0.0,0.0,0.006259027443428021,0.006259027443428021,"inf","inf"
"g37119006405",112,0.08693115519253208,0.042221084953940634,0.0676093654273324,0.030616830058259423,0.472786978407,0.44082369666640076
"g37119006403",112,0.007292616226071103,0.042221084953940634,0.011363145188962634,0.030616830058259423,0.9472165860404262,0.44082369666640076
"g37071032402",113,0.0016116035455278,0.0033808258874667954,0.004021366574673983,0.004542874650947309,1.5168741395654752,0.8168494975932612
"g37071032502",113,0.006027727546714889,0.0033808258874667954,0.009618036176191547,0.004542874650947309,0.9699891803222963,0.8168494975932612
"g37025041302",114,0.0,0.0,0.005094820266062836,0.004162655288934105,"inf","inf"
"g37025041301",114,0.0,0.0,0.007218212104386452,0.004162655288934105,"inf","inf"
"g37119005845",115,0.010520163646990065,0.005859375,0.008687789412932155,0.006437957102367316,0.5020198475355256,0.6679298959294967
"g37119005843",115,0.0,0.005859375,0.00955180014695077,0.006437957102367316,"inf",0.6679298959294967
"g37119005613",116,0.0,0.017820324005891015,0.018387553041018388,0.016678521228145025,"inf",0.5689525440935704
"g37119005612",116,0.02619515389652914,0.017820324005891015,0.029353200324675758,0.016678521228145025,0.6811905303310013,0.5689525440935704
"g37119005605",116,0.013535820402773192,0.017820324005891015,0.022412732370047286,0.016678521228145025,1.006570781360712,0.5689525440935704
"g45091061103",117,0.0,0.0,0.006306937631394533,0.0037500933948980447,"inf","inf"
"g45091061203",117,0.0,0.0,0.006405693950177936,0.0037500933948980447,"inf","inf"
"g45091061202",117,0.0,0.0,0.006639427987742595,0.0037500933948980447,"inf","inf"
"g45091060700",118,0.0,0.0,0.006060606060606061,0.006073596402659477,"inf","inf"
"g45091060802",118,0.0,0.0,0.01473922902494331,0.006073596402659477,"inf","inf"
"g45057011202",119,0.007930214115781126,0.0051466803911477095,0.012648880968075765,0.008517467291162189,0.9696193860634371,1.0060449207737467
"g37179021015",119,0.0,0.0051466803911477095,0.0063538611925708696,0.008517467291162189,"inf",1.0060449207737467
"g37119003018",120,0.06618313689936536,0.045657015590200446,0.05309725713512063,0.026633108254954463,0.4877068294960908,0.35460792071983255
"g37119003013",120,0.03656086781840096,0.045657015590200446,0.030290849313623268,0.026633108254954463,0.5036502484492356,0.35460792071983255
"g37025042502",121,0.0,0.0073425585992657446,0.0091164095371669,0.011853545832626678,"inf",0.9813749308704948
"g37025042501",121,0.012293144208037825,0.0073425585992657446,0.01885205576118332,0.011853545832626678,0.9322445156629114,0.9813749308704948
"g37119006304",122,0.03676470588235294,0.022290545734050732,0.023787848448257296,0.01165506813065942,0.3933309895395735,0.3178543892251945
"g37097061408",122,0.0033944331296673455,0.022290545734050732,0.005414695793737113,0.01165506813065942,0.9697078302948046,0.3178543892251945
"g37119006404",122,0.01608455882352941,0.022290545734050732,0.014590247442678507,0.01165506813065942,0.5514264600133467,0.3178543892251945
"g37119005830",123,0.00396235760277365,0.010459035444509006,0.006420853304025304,0.009193107608384012,0.9850838009747028,0.5343241538003676
"g37119005839",123,0.019676739283204497,0.010459035444509006,0.020286002111672165,0.009193107608384012,0.6267255971539186,0.5343241538003676
"g37071030203",124,0.0,0.0,0.0125,0.003841349755230996,"inf","inf"
"g37109070902",124,0.0,0.0,0.005298793052693552,0.003841349755230996,"inf","inf"
"g37109071001",124,0.0,0.0,0.005749668288367979,0.003841349755230996,"inf","inf"
"g37025041602",125,0.0,0.0,0.009565857247976452,0.0060816329179127476,"inf","inf"
"g37025041701",125,0.0,0.0,0.0078125,0.0060816329179127476,"inf","inf"
"g37097060300",126,0.0,0.0,0.016581632653061226,0.007058514262819875,"inf","inf"
"g37097060400",126,0.0,0.0,0.008165829145728642,0.007058514262819875,"inf","inf"
"g37097061104",126,0.0,0.0,0.01597051597051597,0.007058514262819875,"inf","inf"
"g37179021009",127,0.0,0.00338409475465313,0.012935323383084577,0.006379846002806654,"inf",1.1460452850026543
"g37179021010",127,0.004469987228607918,0.00338409475465313,0.007330890806594699,0.006379846002806654,0.9969756841621622,1.1460452850026543
"g37179021012",128,0.0,0.0003046922608165753,0.009148486980999296,0.004817504297248668,"inf",9.61158000217029
"g37179021013",128,0.0005373455131649651,0.0003046922608165753,0.004835557853427529,0.004817504297248668,5.470500404394304,9.61158000217029
"g37119005836",129,0.027330405075646658,0.027330405075646658,0.020721364975270603,0.020721364975270603,0.4608996616839933,0.4608996616839933
"g37159051302",130,0.0,0.00023272050267628578,0.0058348294434470375,0.003060871712886484,"inf",7.995480699254238
"g37159051303",130,0.0004833252779120348,0.00023272050267628578,0.0009639341630864467,0.003060871712886484,1.2123889260947467,7.995480699254238
"g37119005834",131,0.0,0.037340619307832425,0.006451612903225807,0.01661794877751175,"inf",0.2705390726919401
"g37119005812",131,0.058965830057453886,0.037340619307832425,0.030062817476796504,0.01661794877751175,0.30992981808359765,0.2705390726919401
"g37119005835",131,0.04028436018957346,0.037340619307832425,0.033806744691604856,0.01661794877751175,0.5101536298894064,0.2705390726919401
"g37109071201",132,0.006313131313131313,0.002188183807439825,0.01002614172698747,0.006675664694788037,0.9654351669026233,1.8545767571538805
"g37109071202",132,0.0,0.002188183807439825,0.008707300736771601,0.006675664694788037,"inf",1.8545767571538805
"g37119005518",133,0.008918617614269788,0.020466058763931105,0.009562959351499018,0.01399347812378527,0.6518217734266428,0.4156478650629288
"g37119005520",133,0.03431372549019608,0.020466058763931105,0.028386679153205845,0.01399347812378527,0.5028990488279629,0.4156478650629288
"g37071032507",134,0.015116279069767442,0.007821901323706379,0.017307349344989155,0.009805998039974234,0.6960168546500197,0.7621028170417197
"g37071032506",134,0.0,0.007821901323706379,0.008104738154613466,0.009805998039974234,"inf",0.7621028170417197
"g37179020800",135,0.0,0.0,0.008806262230919765,0.008806262230919765,"inf","inf"
"g37119006209",136,0.029587883057414582,0.020567242674680693,0.023057093221232384,0.00921809648446007,0.47372331491589764,0.2724578183967768
"g37119006406",136,0.012903225806451613,0.020567242674680693,0.011533355530131847,0.00921809648446007,0.5433647742159381,0.2724578183967768
"g37119006211",136,0.020504201680672268,0.020567242674680693,0.017743842948652902,0.00921809648446007,0.5260644055233682,0.2724578183967768
"g37119006212",136,0.0196078431372549,0.020567242674680693,0.020608917521708382,0.00921809648446007,0.638939084259652,0.2724578183967768
"g37097061401",137,0.022850924918389554,0.01079414032382421,0.02542723679107564,0.012500969782047512,0.6764403129540748,0.7040276946294236
"g37109071203",137,0.0,0.01079414032382421,0.0063321967851924016,0.012500969782047512,"inf",0.7040276946294236
"g37025040701",138,0.0,0.0,0.017857142857142856,0.006084846070478081,"inf","inf"
"g37159051400",138,0.0,0.0,0.0061622731941116055,0.006084846070478081,"inf","inf"
"g37071033303",139,0.021064950263311878,0.01165425704111363,0.020315578313939032,0.012015501255482692,0.5862769898433267,0.6267457510669712
"g37071032505",139,0.0,0.01165425704111363,0.009420289855072464,0.012015501255482692,"inf",0.6267457510669712
"g37097061601",140,0.0006839945280437756,0.002544529262086514,0.002046950707276813,0.004131149324158795,1.8192352182606086,0.9869554312428003
"g37097061502",140,0.004654771140418929,0.002544529262086514,0.008506410721830936,0.004131149324158795,1.1109182796798456,0.9869554312428003
"g37159050300",141,0.005733944954128441,0.018914185639229423,0.007989615374663042,0.019418689917784955,0.8470449369855528,0.6241175246569407
"g37159052000",141,0.039603960396039604,0.018914185639229423,0.04793254927457351,0.019418689917784955,0.7357427776188334,0.6241175246569407
"g37159051301",142,0.0,0.00544419698094531,0.01288404360753221,0.008987610203985358,"inf",1.0035626646671685
"g37159051902",142,0.007255936675461741,0.00544419698094531,0.011174210982615536,0.008987610203985358,0.9361759519008097,1.0035626646671685
"g37119005521",143,0.0026849642004773268,0.001139240506329114,0.004452321175587266,0.0033904549883058735,1.0080500223281672,1.8091586901463288
"g37025042602",143,0.0,0.001139240506329114,0.0066090493136756485,0.0033904549883058735,"inf",1.8091586901463288
"g37025042601",143,0.0,0.001139240506329114,0.006974041069352964,0.0033904549883058735,"inf",1.8091586901463288
"g45091060905",144,0.0041905602117335685,0.0041905602117335685,0.006825453092118924,0.006825453092118924,0.9901329169626365,0.9901329169626365
"g37025040702",145,0.0,0.0,0.006295907660020986,0.006295907660020986,"inf","inf"
"g37097060703",146,0.0,0.0,0.008513425016371971,0.005697172702463661,"inf","inf"
"g37097060702",146,0.0,0.0,0.007647058823529412,0.005697172702463661,"inf","inf"
"g45091061705",147,0.0,0.007459095283926853,0.006132075471698114,0.011025080185553055,"inf",0.8985240366929796
"g45091061701",147,0.015225933202357564,0.007459095283926853,0.02155866292730498,0.011025080185553055,0.8607400278457288,0.8985240366929796
"g37159051101",148,0.0,0.0,0.006392045454545454,0.006392045454545454,"inf","inf"
"g45091061007",149,0.019236460491269605,0.01673724541238153,0.02864405323704936,0.020369338989224023,0.9051976234555976,0.7398216724470789
"g45091061006",149,0.01139240506329114,0.01673724541238153,0.01827537962836852,0.020369338989224023,0.9751806758805223,0.7398216724470789
"g37179020312",150,0.0,0.002033760423022168,0.006422924901185771,0.004953870907353734,"inf",1.4807406231889548
"g37179020313",150,0.0,0.002033760423022168,0.013727560718057023,0.004953870907353734,"inf",1.4807406231889548
"g37119005712",150,0.0051387461459403904,0.002033760423022168,0.008198940026854272,0.004953870907353734,0.9699171606236118,1.4807406231889548
"g37179020901",151,0.0,0.0,0.006193425440686041,0.004584679601729201,"inf","inf"
"g37179020902",151,0.0,0.0,0.006559766763848396,0.004584679601729201,"inf","inf"
"g45023020500",152,0.0,0.0026329647182727752,0.012633624878522837,0.006589574664023044,"inf",1.5214106123987552
"g45091061900",152,0.0,0.0026329647182727752,0.007218212104386452,0.006589574664023044,"inf",1.5214106123987552
"g45023020601",152,0.010330578512396695,0.0026329647182727752,0.017453053808797504,0.006589574664023044,1.02702468613471,1.5214106123987552
"g45091061005",153,0.028607918263090677,0.024041937816341286,0.02642278573217996,0.01933844542671602,0.5614698553054958,0.48897447311558384
"g45091061008",153,0.012987012987012988,0.024041937816341286,0.016634186964265718,0.01933844542671602,0.7786215174762676,0.48897447311558384
"g37119003017",154,0.034013605442176874,0.03421461897356143,0.03620595857742251,0.022329688254890637,0.6470852171284022,0.39673914197001053
"g37119005815",154,0.0344180225281602,0.03421461897356143,0.026001738215866148,0.022329688254890637,0.4592514801763371,0.39673914197001053
"g45091060502",155,0.017077798861480076,0.048109965635738834,0.027362654567378623,0.033492467689766825,0.9740033067888236,0.4232005253027418
"g45091060501",155,0.05230288836846214,0.048109965635738834,0.06700828299071812,0.033492467689766825,0.7788196752811316,0.4232005253027418
"g45091060401",155,0.07173725151253241,0.048109965635738834,0.0633579976119012,0.033492467689766825,0.5368967901048792,0.4232005253027418
"g37119006103",156,0.0,0.006784041350347278,0.00683491062039958,0.010062799113917121,"inf",0.9017048677704573
"g37119006104",156,0.0097924924224761,0.006784041350347278,0.014194671108808272,0.010062799113917121,0.8811831579921651,0.9017048677704573
"g37119005816",157,0.017663817663817662,0.017663817663817662,0.017580752192687347,0.017580752192687347,0.6050440258489321,0.6050440258489321
"g37071031004",158,0.0,0.0,0.012392755004766444,0.004397722442532288,"inf","inf"
"g37071031003",158,0.0,0.0,0.006996770721205598,0.004397722442532288,"inf","inf"
"g37071033500",158,0.0,0.0,0.007392197125256674,0.004397722442532288,"inf","inf"
"g37071030205",158,0.0,0.0,0.010717230008244023,0.004397722442532288,"inf","inf"
"g37179020403",159,0.0,0.004647348277747403,0.005548442168160478,0.003984578815668716,"inf",0.5212082713290241
"g37179020404",159,0.000395882818685669,0.004647348277747403,0.0015815364739909812,0.003984578815668716,2.428547801398917,0.5212082713290241
"g37179020501",159,0.013485901103391908,0.004647348277747403,0.010342253281533908,0.003984578815668716,0.46619680906168326,0.5212082713290241
"g37071030204",160,0.006562756357670222,0.0029706646862235424,0.012243791722919896,0.007361086406720006,1.134132379197519,1.506337818639588
"g37071030102",160,0.0,0.0029706646862235424,0.008819538670284939,0.007361086406720006,"inf",1.506337818639588
"g37025041601",161,0.0,0.005963473723443906,0.004955947136563876,0.006338141627538961,"inf",0.6460955162115134
"g37179020204",161,0.01845444059976932,0.005963473723443906,0.0165842039115482,0.006338141627538961,0.5462957747459077,0.6460955162115134
"g37179020308",162,0.0,0.0,0.007582139848357203,0.007582139848357203,"inf","inf"
"g37119005826",163,0.060307692307692305,0.0453546969892751,0.05686106004247935,0.017773261959206935,0.5731606139137085,0.2382204111609946
"g37119005827",163,0.02460697197539303,0.0453546969892751,0.03332005219413755,0.017773261959206935,0.8231549537322396,0.2382204111609946
"g37119003108",163,0.06344086021505377,0.0453546969892751,0.028453195325370034,0.017773261959206935,0.2726440848240083,0.2382204111609946
"g37119005829",163,0.05834683954619125,0.0453546969892751,0.05397347037333579,0.017773261959206935,0.5623375754871358,0.2382204111609946
"g37119003106",163,0.017341040462427744,0.0453546969892751,0.016552530099732884,0.017773261959206935,0.5802609335873941,0.2382204111609946
"g37179021005",164,0.004837929366231253,0.008969907407407407,0.00820262461096502,0.01070923392653931,1.0306884541559087,0.7257792420849075
"g37179020502",164,0.01511879049676026,0.008969907407407407,0.02366791729048965,0.01070923392653931,0.9516496487621978,0.7257792420849075
"g37119005511",165,0.012757201646090535,0.0070246997507364605,0.015912789809636438,0.009287341115373132,0.7582719724956671,0.8037069583712448
"g37119005508",165,0.0,0.0070246997507364605,0.006555723651033787,0.009287341115373132,"inf",0.8037069583712448
"g37179020305",166,0.01717369970559372,0.009798432250839866,0.016571041244363965,0.010150695049003032,0.58657024847614,0.6297574071218208
"g37179020309",166,0.0,0.009798432250839866,0.00847457627118644,0.010150695049003032,"inf",0.6297574071218208
"g37119001923",167,0.03560830860534125,0.03450292397660819,0.044129372836400976,0.026779322743768187,0.7533737915839477,0.4718215639775756
"g37119001922",167,0.033783783783783786,0.03450292397660819,0.03360311248419128,0.026779322743768187,0.6046517504754175,0.4718215639775756
"g37119002904",168,0.018308921438082555,0.018308921438082555,0.013159993855488045,0.013159993855488045,0.4369452505320375,0.4369452505320375
"g37119005910",169,0.045912202980265805,0.032604209657449444,0.041861028864457944,0.02458291009924676,0.5542629695006083,0.4583462827169012
"g37119005911",169,0.018620397799407534,0.032604209657449444,0.024442835137562756,0.02458291009924676,0.7979886630293007,0.4583462827169012
"g37109070300",170,0.00364741641337386,0.002012072434607646,0.007892425587446326,0.006162173859131177,1.3154042645743877,1.8617631659502702
"g37109070201",170,0.0,0.002012072434607646,0.009723261032161555,0.006162173859131177,"inf",1.8617631659502702
"g45091060803",171,0.0,0.0,0.007863695937090432,0.0030505028661593275,"inf","inf"
"g45091060804",171,0.0,0.0,0.004903809883062995,0.0030505028661593275,"inf","inf"
"g45091060907",171,0.0,0.0,0.004063205417607223,0.0030505028661593275,"inf","inf"
"g37119001911",172,0.05460342766042248,0.03384900171889462,0.043224369457021385,0.017395791811584137,0.4812191022016136,0.31241540052956596
"g37119001916",172,0.037267080745341616,0.03384900171889462,0.02762923314442714,0.017395791811584137,0.4506896186679604,0.31241540052956596
"g37119001917",172,0.0,0.03384900171889462,0.006552419354838709,0.017395791811584137,"inf",0.31241540052956596
"g37119001921",172,0.04130052724077329,0.03384900171889462,0.043616058108505856,0.017395791811584137,0.6419850498283601,0.31241540052956596
"g37119006303",173,0.019514137793707687,0.014996429421566294,0.013811209551257767,0.009193506734164582,0.43024560738425965,0.37267256998335896
"g37119006407",173,0.008284023668639054,0.014996429421566294,0.010010320355259672,0.009193506734164582,0.7345827790008183,0.37267256998335896
"g37159051901",174,0.000500751126690035,0.000500751126690035,0.0009999817724629452,0.0009999817724629452,1.2139596350203656,1.2139596350203656
"g37119005710",175,0.0,0.0,0.006781429316640584,0.0044279326374880145,"inf","inf"
"g37119005716",175,0.0,0.0,0.0058165548098434005,0.0044279326374880145,"inf","inf"
"g45057011100",176,0.0,0.0,0.007894736842105263,0.006300681983874721,"inf","inf"
"g45057010400",176,0.0,0.0,0.010450160771704181,0.006300681983874721,"inf","inf"
"g37119002003",177,0.010684606252473288,0.009981429897864439,0.011043325982314884,0.009151103847585742,0.6283121638480178,0.5573330794571199
"g37119002004",177,0.008983717012914094,0.009981429897864439,0.0156460471112324,0.009151103847585742,1.0587237805890921,0.5573330794571199
"g37179021014",178,0.0,0.0,0.009752438109527382,0.0052678442151433335,"inf","inf"
"g37179021004",178,0.0,0.0,0.00602688919796013,0.0052678442151433335,"inf","inf"
"g37071031704",179,0.0,0.0,0.008637873754152824,0.008637873754152824,"inf","inf"
"g37119005621",180,0.00045310376076121433,0.005139500734214391,0.0009044853211035612,0.008318540525534997,1.213494895851404,0.9839211633329279
"g37119005619",180,0.010643959552953698,0.005139500734214391,0.01800198630432026,0.008318540525534997,1.028137758839446,0.9839211633329279
"g37097060602",181,0.0,0.0,0.0126953125,0.005794130573857622,"inf","inf"
"g37097060601",181,0.0,0.0,0.00604932526756631,0.005794130573857622,"inf","inf"
"g45057011201",182,0.002235136343316942,0.003934529430280139,0.004014224010952949,0.0050929304511328054,1.0917713206689055,0.7868809747476679
"g37119005825",182,0.007978723404255319,0.003934529430280139,0.014308868457478282,0.0050929304511328054,1.0901995015221548,0.7868809747476679
"g37119005908",183,0.0,0.0,0.017473118279569894,0.005027229515540682,"inf","inf"
"g37071033307",183,0.0,0.0,0.014099783080260303,0.005027229515540682,"inf","inf"
"g45091061707",183,0.0,0.0,0.005214368482039397,0.005027229515540682,"inf","inf"
"g45057011001",184,0.0,0.0,0.0079155672823219,0.005489147913763787,"inf","inf"
"g45057011002",184,0.0,0.0,0.007340485601355167,0.005489147913763787,"inf","inf"
"g37119005907",185,0.01639344262295082,0.028479095132296506,0.018153643469283245,0.0184886924948184,0.6731746210494091,0.39465182065509447
"g37119005912",185,0.038112522686025406,0.028479095132296506,0.029822234557693453,0.0184886924948184,0.47567090002284246,0.39465182065509447
"g37179021011",186,0.0,0.006743940990516333,0.007159904534606205,0.00980943377835827,"inf",0.8842280258037611
"g37179020317",186,0.014343343792021516,0.006743940990516333,0.019202361216649217,0.00980943377835827,0.8138386754244757,0.8842280258037611
"g37119003016",187,0.018893387314439947,0.018893387314439947,0.01788905572804984,0.01788905572804984,0.5755879415755506,0.5755879415755506
"g37119001508",188,0.01064891846921797,0.01969954648526077,0.011234478807819961,0.014872238836664857,0.6413299547397223,0.45893821360349535
"g37119005620",188,0.02601251234771156,0.01969954648526077,0.029830978327430892,0.014872238836664857,0.6971388648409651,0.45893821360349535
"g37119005617",188,0.027613412228796843,0.01969954648526077,0.04024065545664241,0.014872238836664857,0.8858885070133611,0.45893821360349535
"g37025041501",189,0.0036275695284159614,0.0036275695284159614,0.006762680283382955,0.006762680283382955,1.1332799583298285,1.1332799583298285
"g45023020200",190,0.04061470911086718,0.027347310847766638,0.04860112380427216,0.02082711755282395,0.727439805893238,0.46296551074869036
"g45023020100",190,0.07782672540381791,0.027347310847766638,0.07200922653854766,0.02082711755282395,0.5624623877129203,0.46296551074869036
"g45023020602",190,0.0,0.027347310847766638,0.007651559741024132,0.02082711755282395,"inf",0.46296551074869036
"g37119006214",191,0.018109540636042403,0.009521597770552717,0.017526330446622017,0.009735663078061918,0.5883254819653384,0.6215696525188616
"g37119006215",191,0.0,0.009521597770552717,0.006366307541625857,0.009735663078061918,"inf",0.6215696525188616
"g37109070400",192,0.0,0.0041285756414037155,0.006600660066006601,0.005227353477015591,"inf",0.7696897803108932
"g37071030601",192,0.0,0.0041285756414037155,0.011754068716094032,0.005227353477015591,"inf",0.7696897803108932
"g37109070100",192,0.023411371237458192,0.0041285756414037155,0.023712258083086753,0.005227353477015591,0.6157156028521875,0.7696897803108932
"g37071030700",192,0.0,0.0041285756414037155,0.008736559139784947,0.005227353477015591,"inf",0.7696897803108932
"g37109070800",192,0.0,0.0041285756414037155,0.005886200130804447,0.005227353477015591,"inf",0.7696897803108932
"g37119005841",193,0.0,0.0,0.006376195536663124,0.006376195536663124,"inf","inf"
"g37025041303",194,0.004824702476680605,0.004824702476680605,0.008026674307427466,0.008026674307427466,1.0113446979449643,1.0113446979449643
