"TID","RID","t_occupiedE","r_occupiedE","t_occupiedM","r_occupiedM","t_occupiedCV","r_occupiedCV"
"g37119005716",30,0.8911525029103609,0.9427979513149566,0.0683662839120003,0.014569263197228304,0.046636294993961276,0.009394054092257626
"g37119001917",30,0.9254874651810585,0.9427979513149566,0.062921894959113,0.014569263197228304,0.04132999474490557,0.009394054092257626
"g37119005710",30,0.8808234019501625,0.9427979513149566,0.041284643869747784,0.014569263197228304,0.02849271248875769,0.009394054092257626
"g37119001921",30,0.988399071925754,0.9427979513149566,0.01868699578812575,0.014569263197228304,0.011493207735322856,0.009394054092257626
"g37119005620",30,0.9730841121495327,0.9427979513149566,0.028937838903601874,0.014569263197228304,0.018077976211020256,0.009394054092257626
"g45091060402",31,0.9040247678018576,0.8643286573146293,0.07310542103668283,0.03270164493151186,0.04915903525596151,0.02299983836358788
"g45091060401",31,0.8342046303211351,0.8643286573146293,0.07165442892736582,0.03270164493151186,0.05221611314160696,0.02299983836358788
"g45091060300",31,0.8244147157190636,0.8643286573146293,0.06132644499545077,0.03270164493151186,0.04522058251050212,0.02299983836358788
"g45091060502",31,0.935590421139554,0.8643286573146293,0.03996281095094803,0.03270164493151186,0.025965958552943643,0.02299983836358788
"g45091061201",32,0.9246153846153846,0.9320511020637372,0.024918921590920382,0.018857897353218883,0.01638333176630464,0.012299505212312992
"g45091061101",32,0.8914127423822714,0.9320511020637372,0.0542462461834291,0.018857897353218883,0.0369934597981678,0.012299505212312992
"g45091061103",32,0.9792069632495164,0.9320511020637372,0.023301122185204734,0.018857897353218883,0.014465599663478072,0.012299505212312992
"g37119002800",33,0.913013698630137,0.8721852884409179,0.02146200472550742,0.02254828641029917,0.014289830922430075,0.015715886489630754
"g37119003400",33,0.912847790507365,0.8721852884409179,0.05303434936794652,0.02254828641029917,0.03531774562506524,0.015715886489630754
"g37119002903",33,0.8306496390893948,0.8721852884409179,0.05278064077771982,0.02254828641029917,0.03862699073544585,0.015715886489630754
"g37119002905",33,0.8049965301873698,0.8721852884409179,0.07319362160877532,0.02254828641029917,0.055273036756233754,0.015715886489630754
"g37119002702",33,0.8779816513761468,0.8721852884409179,0.03746629829907887,0.02254828641029917,0.025941163111671776,0.015715886489630754
"g37119005848",34,1.0,1.0,0.0314458544518056,0.0314458544518056,0.01911602094334687,0.01911602094334687
"g37025041303",35,0.9203084832904884,0.896308509663827,0.04678306514932979,0.011474717686780647,0.030902196164251394,0.007782490288098949
"g37097061205",35,0.8536036036036037,0.896308509663827,0.0714583374761905,0.011474717686780647,0.05088980253495213,0.007782490288098949
"g37097061204",35,0.7974397590361446,0.896308509663827,0.07347185165864771,0.011474717686780647,0.05600891992657187,0.007782490288098949
"g37109071101",35,0.8441831163376733,0.896308509663827,0.07534928668257745,0.011474717686780647,0.05425959914446519,0.007782490288098949
"g37097061405",35,0.8489954633830201,0.896308509663827,0.053905879042393974,0.011474717686780647,0.0385980052262994,0.007782490288098949
"g37097061401",35,0.828823159219635,0.896308509663827,0.045422828337229715,0.011474717686780647,0.033315504394420416,0.007782490288098949
"g37097061407",35,0.9106412005457026,0.896308509663827,0.03555492766650736,0.011474717686780647,0.023734856031374058,0.007782490288098949
"g37119006404",35,0.9655950366610265,0.896308509663827,0.009672783042318974,0.011474717686780647,0.006089624582433152,0.007782490288098949
"g37025041302",35,0.9871019750100766,0.896308509663827,0.03149594213511831,0.011474717686780647,0.019396647831502103,0.007782490288098949
"g37109071203",35,0.8569051580698835,0.896308509663827,0.04643690499004976,0.011474717686780647,0.03294311080829806,0.007782490288098949
"g37097061404",35,0.8913043478260869,0.896308509663827,0.25875676291957617,0.011474717686780647,0.17648174207577294,0.007782490288098949
"g37119006304",35,0.9212328767123288,0.896308509663827,0.054108460772382405,0.011474717686780647,0.03570506671232113,0.007782490288098949
"g37097061503",35,0.9755775577557756,0.896308509663827,0.03412910776148679,0.011474717686780647,0.021266559286414518,0.007782490288098949
"g37097061408",35,0.8927973199329984,0.896308509663827,0.05870601921694304,0.011474717686780647,0.03997273387719338,0.007782490288098949
"g37025042601",35,0.9858618814573138,0.896308509663827,0.021651608233859476,0.011474717686780647,0.01335082745590109,0.007782490288098949
"g37097061406",35,0.8129198966408269,0.896308509663827,0.05252728506875612,0.011474717686780647,0.03927998369446534,0.007782490288098949
"g37109071202",35,0.9042039972432805,0.896308509663827,0.02454012920053416,0.011474717686780647,0.01649850223792306,0.007782490288098949
"g37025041301",35,0.9389204545454546,0.896308509663827,0.0008136450440106727,0.011474717686780647,0.0005267933461629139,0.007782490288098949
"g37097061402",35,0.857489093553078,0.896308509663827,0.06261891809508506,0.011474717686780647,0.04439264813296214,0.007782490288098949
"g37119001508",36,0.8898137138327388,0.8873130479628675,0.06095441485219194,0.04551237953361366,0.04164282361264283,0.031180765440058822
"g37119001609",36,0.8826568265682657,0.8873130479628675,0.06384177165020231,0.04551237953361366,0.04396905621881659,0.031180765440058822
"g37119005812",37,0.945687952600395,0.9382847038019452,0.03541365712832734,0.032826765483457095,0.022764442526077816,0.02126804418338703
"g37119005717",37,0.9296904852884983,0.9382847038019452,0.05771032422518586,0.032826765483457095,0.03773542326378841,0.02126804418338703
"g37119002906",38,0.8996082272282077,0.9014476614699332,0.06566050762507875,0.02215799855490543,0.04436953886768959,0.01494252912492801
"g37119003204",38,0.8740112994350282,0.9014476614699332,0.054737473492594294,0.02215799855490543,0.03807165867927213,0.01494252912492801
"g37119003011",38,0.9310226492793411,0.9014476614699332,0.03920569240158551,0.02215799855490543,0.025598998777297682,0.01494252912492801
"g37119003802",38,0.8903061224489796,0.9014476614699332,0.051117655376159754,0.02215799855490543,0.03490323356782231,0.01494252912492801
"g37119003103",38,0.8948428686543111,0.9014476614699332,0.04058502241466788,0.02215799855490543,0.02757103734406054,0.01494252912492801
"g37071032506",39,0.8225165562913908,0.8781627092253795,0.07685188504736676,0.038553878551664304,0.05679942950213832,0.02668868535623359
"g37071032505",39,0.8772053634438955,0.8781627092253795,0.08202320348205278,0.038553878551664304,0.05684202565812626,0.02668868535623359
"g37071032704",39,0.9167797376752601,0.8781627092253795,0.04987897673539679,0.038553878551664304,0.033073992757938736,0.02668868535623359
"g37159051301",40,0.887709991158267,0.8604916502437506,0.08129468889216407,0.02084751387622028,0.055670505296163415,0.014727929912437364
"g37159052000",40,0.8905852417302799,0.8604916502437506,0.06139502163354517,0.02084751387622028,0.041907500654769,0.014727929912437364
"g37159050202",40,0.8242089402310396,0.8604916502437506,0.050547653295922326,0.02084751387622028,0.03728187746450894,0.014727929912437364
"g37159050500",40,0.8709677419354839,0.8604916502437506,0.0553329746528681,0.02084751387622028,0.03862033579283825,0.014727929912437364
"g37159050700",40,0.8193308550185874,0.8604916502437506,0.12388833955393701,0.02084751387622028,0.0919189849348492,0.014727929912437364
"g37159051303",40,0.8781204111600588,0.8604916502437506,0.042663336712888515,0.02084751387622028,0.02953485509090797,0.014727929912437364
"g37119003806",41,0.9108828428650749,0.9223338485316847,0.038865794357818104,0.031004341567289335,0.025938157574255164,0.020434709279148783
"g37119003807",41,0.9485387547649301,0.9223338485316847,0.04946200624568821,0.031004341567289335,0.03169937838818773,0.020434709279148783
"g37119001910",42,0.8861024033437827,0.9039073806078147,0.050096166299388234,0.035553109105882934,0.034368032881598426,0.023910450060357278
"g37119001920",42,0.9260220635950681,0.9039073806078147,0.04893047448723536,0.035553109105882934,0.03212123173142784,0.023910450060357278
"g37109071102",43,0.9059561128526645,0.9123803266378825,0.042573967892091724,0.01540061193355296,0.028567423055241868,0.010261152997719278
"g37071030102",43,0.9132075471698113,0.9123803266378825,0.0699783750575376,0.01540061193355296,0.04658310781543737,0.010261152997719278
"g37071030204",43,0.9068901303538175,0.9123803266378825,0.07296167280189056,0.01540061193355296,0.04890735823772521,0.010261152997719278
"g37071030203",43,0.8834123222748815,0.9123803266378825,0.049054459320085744,0.01540061193355296,0.033755856988070536,0.010261152997719278
"g37109070400",43,0.9240015509887554,0.9123803266378825,0.04255586203492065,0.01540061193355296,0.02799759904900348,0.010261152997719278
"g37071031003",43,0.9898853674983142,0.9123803266378825,0.0019690407125725136,0.01540061193355296,0.0012092160111745764,0.010261152997719278
"g37071033500",43,0.9593052109181142,0.9123803266378825,0.04922139516945297,0.01540061193355296,0.031191137534911238,0.010261152997719278
"g37071030601",43,0.8743083003952569,0.9123803266378825,0.07996163379591212,0.01540061193355296,0.05559697409093743,0.010261152997719278
"g37109070202",43,0.9574621485219899,0.9123803266378825,0.03278973625774567,0.01540061193355296,0.020818546613273724,0.010261152997719278
"g37109070902",43,0.9326012873911397,0.9123803266378825,0.050613637193432356,0.01540061193355296,0.032991771427548354,0.010261152997719278
"g37109071002",43,0.8769363166953529,0.9123803266378825,0.08055826501263155,0.01540061193355296,0.05584395211031607,0.010261152997719278
"g37109071201",43,0.8278965129358831,0.9123803266378825,0.07476949683270219,0.01540061193355296,0.05490128409894297,0.010261152997719278
"g37109071001",43,0.8487133984028394,0.9123803266378825,0.05176796834983925,0.01540061193355296,0.03707952488271343,0.010261152997719278
"g45091060901",44,0.8725402504472272,0.8789050877714966,0.061640483177316685,0.03344375749760851,0.042945203187666245,0.023131680488763306
"g45091060803",44,0.9014736842105263,0.8789050877714966,0.0518629539532077,0.03344375749760851,0.0349734353145402,0.023131680488763306
"g45091060804",44,0.8602558029369967,0.8789050877714966,0.06120376044287743,0.03344375749760851,0.04324984879253454,0.023131680488763306
"g37119003102",45,0.8101933216168717,0.8604926108374384,0.05649750330346669,0.032924983759421135,0.04239110085735719,0.023260150573771687
"g37119003108",45,0.9038828771483132,0.8604926108374384,0.05384967031861857,0.032924983759421135,0.03621637573121699,0.023260150573771687
"g37119003106",45,0.8982084690553745,0.8604926108374384,0.054370076201509535,0.032924983759421135,0.03679737966664759,0.023260150573771687
"g37119004305",46,0.8483312209547951,0.8786912355303568,0.057554636058977364,0.02768693485600164,0.04124287759345579,0.019154582130479665
"g37119006010",46,0.9083503054989817,0.8786912355303568,0.0437065353056106,0.02768693485600164,0.029250083600330944,0.019154582130479665
"g37119006009",46,0.8909090909090909,0.8786912355303568,0.06200169444075114,0.02768693485600164,0.04230622410819816,0.019154582130479665
"g37119004303",46,0.9147670961347869,0.8786912355303568,0.08795517442136713,0.02768693485600164,0.05845005943428785,0.019154582130479665
"g37119004304",46,0.8439189189189189,0.8786912355303568,0.07276334721342927,0.02768693485600164,0.05241384785682665,0.019154582130479665
"g37119005825",47,0.8638366039247096,0.8972784200385356,0.11226336002258083,0.022261206165958634,0.07900244485019703,0.015081882972981372
"g37119005826",47,0.9581554227156277,0.8972784200385356,0.04266605420365193,0.022261206165958634,0.02706952384879173,0.015081882972981372
"g37119005837",47,0.919205298013245,0.8972784200385356,0.04967401894168362,0.022261206165958634,0.03285117271004716,0.015081882972981372
"g37119005830",47,0.8638613861386139,0.8972784200385356,0.072621201580799,0.022261206165958634,0.05110383194475366,0.015081882972981372
"g37119005913",48,0.9626644039032669,0.9321615787850756,0.029288835986506286,0.016453854282490604,0.018495296435020264,0.010730267430573714
"g37119005912",48,0.9304683727667793,0.9321615787850756,0.027770420351433924,0.016453854282490604,0.018143243761368888,0.010730267430573714
"g37119005917",48,0.9379941739492301,0.9321615787850756,0.02806392036062813,0.016453854282490604,0.01818788904199745,0.010730267430573714
"g37119005914",48,0.9146537842190016,0.9321615787850756,0.050674355485110525,0.016453854282490604,0.033679496935071745,0.010730267430573714
"g37119005906",48,0.9150292087095061,0.9321615787850756,0.04063604504106797,0.016453854282490604,0.026996693338060245,0.010730267430573714
"g37119005910",48,0.9284103720405863,0.9321615787850756,0.06221964756189486,0.016453854282490604,0.040740059673681904,0.010730267430573714
"g37159050903",49,0.8727409638554217,0.8488704020879211,0.04430092618362128,0.01935090233674994,0.030857557202309434,0.013857788464735508
"g37159050201",49,0.8649535265172226,0.8488704020879211,0.06065388836507704,0.01935090233674994,0.04262849220129416,0.013857788464735508
"g37159051001",49,0.8941522378307742,0.8488704020879211,0.03889069299590794,0.01935090233674994,0.026440417705022624,0.013857788464735508
"g37159050800",49,0.7223776223776224,0.8488704020879211,0.06355518766807271,0.01935090233674994,0.05348362303283085,0.013857788464735508
"g37159050901",49,0.7950219619326501,0.8488704020879211,0.03733840145624561,0.01935090233674994,0.02855030109054812,0.013857788464735508
"g37159050904",49,0.8972491909385113,0.8488704020879211,0.024952589689664195,0.01935090233674994,0.01690583584237556,0.013857788464735508
"g45091061801",50,0.7918088737201365,0.8789274383379388,0.07278393810506036,0.01994177270792786,0.05587908464726623,0.013792558580302415
"g45091061601",50,0.8574677786201668,0.8789274383379388,0.06961587363459427,0.01994177270792786,0.04935425105900841,0.013792558580302415
"g45091061802",50,0.9316025961058413,0.8789274383379388,0.042604606517499734,0.01994177270792786,0.027800971098411818,0.013792558580302415
"g45091061501",50,0.8877999324095979,0.8789274383379388,0.04734662962058755,0.01994177270792786,0.03241963038664848,0.013792558580302415
"g45091061602",50,0.8783433994823123,0.8789274383379388,0.11822263606847554,0.01994177270792786,0.081822057197415,0.013792558580302415
"g37159051700",51,0.9198982835346472,0.8984454052065127,0.03009405377301181,0.021173116205274293,0.019887261385550893,0.014326073890495776
"g37159051600",51,0.8853503184713376,0.8984454052065127,0.03626817518716578,0.021173116205274293,0.024902597819356793,0.014326073890495776
"g37159051502",51,0.9379157427937915,0.8984454052065127,0.042124337242683496,0.021173116205274293,0.027302558934877173,0.014326073890495776
"g37159051400",51,0.8737623762376238,0.8984454052065127,0.05159113481682885,0.021173116205274293,0.03589350244280265,0.014326073890495776
"g37025040703",52,0.9369951534733441,0.8799799297541395,0.060909799224264885,0.02486296440158219,0.039516995828340805,0.01717569181166776
"g37025042402",52,0.7873227689741451,0.8799799297541395,0.06361766446482145,0.02486296440158219,0.04912007347207827,0.01717569181166776
"g37025041200",52,0.8897174254317112,0.8799799297541395,0.04147671162474018,0.02486296440158219,0.02833911727262654,0.01717569181166776
"g37025041100",52,0.9183818310858765,0.8799799297541395,0.047309205143945224,0.02486296440158219,0.03131529201778554,0.01717569181166776
"g37025040900",52,0.8992731048805815,0.8799799297541395,0.06246407650596827,0.02486296440158219,0.04222530705774195,0.01717569181166776
"g37119005612",53,0.9629629629629629,0.9125722543352601,0.04629063529454126,0.038113017591565344,0.029222519358256118,0.02538868297209396
"g37119005613",53,0.8493150684931506,0.9125722543352601,0.13159362601705057,0.038113017591565344,0.0941889861677095,0.02538868297209396
"g37119005605",53,0.896969696969697,0.9125722543352601,0.05669557346567757,0.038113017591565344,0.03842425705182288,0.02538868297209396
"g37179020601",54,0.8523836875358989,0.8651638777485825,0.054287344731791594,0.029489404179182416,0.03871663178382961,0.020720570901871523
"g37179020501",54,0.922790202342918,0.8651638777485825,0.03845920681066994,0.029489404179182416,0.025335614713294107,0.020720570901871523
"g37179020602",54,0.8400590551181102,0.8651638777485825,0.07722930395758248,0.029489404179182416,0.05588643423977707,0.020720570901871523
"g37179020702",54,0.8430379746835444,0.8651638777485825,0.048930314749217205,0.029489404179182416,0.03528295649924842,0.020720570901871523
"g37071032703",55,0.8325991189427313,0.8867501546072974,0.11514990041620554,0.01932401258809939,0.08407400136530019,0.013247384343054797
"g37071032900",55,0.9252948885976409,0.8867501546072974,0.046267901131010175,0.01932401258809939,0.03039721067615038,0.013247384343054797
"g37071032200",55,0.9202324352879028,0.8867501546072974,0.03908845075161008,0.01932401258809939,0.025821711156445225,0.013247384343054797
"g37071032800",55,0.8551873198847262,0.8867501546072974,0.05321720371080196,0.01932401258809939,0.03782900302957476,0.013247384343054797
"g37071032600",55,0.9043423536815607,0.8867501546072974,0.05012890198667095,0.01932401258809939,0.03369685885480776,0.013247384343054797
"g37071032401",55,0.8846681922196796,0.8867501546072974,0.036915722896975874,0.01932401258809939,0.025366763642791033,0.013247384343054797
"g37071032301",55,0.8411297440423654,0.8867501546072974,0.055851822195700715,0.01932401258809939,0.040365325016013365,0.013247384343054797
"g37071032702",55,0.9330453563714903,0.8867501546072974,0.045182061203866225,0.01932401258809939,0.029437259846603146,0.013247384343054797
"g37119001915",56,0.8731054977711739,0.8859558316080055,0.05542696395107823,0.03741675229255281,0.03859121617695354,0.02567367950298016
"g37119002003",56,0.9037433155080213,0.8859558316080055,0.04545333624633175,0.03741675229255281,0.030574176284829547,0.02567367950298016
"g37119005516",57,0.9438943894389439,0.9438943894389439,0.05232432870302798,0.05232432870302798,0.033698793965646005,0.033698793965646005
"g45057010500",58,0.8720300125052105,0.8633715467017478,0.05148271680408349,0.03165954833893453,0.0358892285019778,0.02229159174335636
"g45057010900",58,0.9081445192896509,0.8633715467017478,0.055813026801165906,0.03165954833893453,0.037360674377003786,0.02229159174335636
"g45057010800",58,0.7905352986811481,0.8633715467017478,0.05333270362931119,0.03165954833893453,0.04101157340510968,0.02229159174335636
"g37119001914",59,0.8354755784061697,0.8460093896713615,0.07214364591721892,0.04884865882573648,0.052492641125645376,0.03510035904004625
"g37119001802",59,0.8560097620500305,0.8460093896713615,0.06646112448162085,0.04884865882573648,0.047197942327395076,0.03510035904004625
"g37159051102",60,0.9548736462093863,0.9279513888888888,0.03468294752843874,0.019781416668607107,0.022080260318838738,0.012958844019343356
"g37159051002",60,0.9233449477351916,0.9279513888888888,0.036708580511831436,0.019781416668607107,0.024167833014614035,0.012958844019343356
"g37159051201",60,0.9223090277777778,0.9279513888888888,0.04995858637381045,0.019781416668607107,0.032928183945720516,0.012958844019343356
"g37159051202",60,0.9608763693270735,0.9279513888888888,0.04544001107999478,0.019781416668607107,0.028747826381510116,0.012958844019343356
"g37159051101",60,0.9055869872701556,0.9279513888888888,0.04382192329546403,0.019781416668607107,0.029416795319925672,0.012958844019343356
"g37071030902",61,0.877703206562267,0.9050505050505051,0.08881849441696606,0.018408459214330316,0.061516245264815486,0.012364561592343554
"g37071030901",61,0.9736842105263158,0.9050505050505051,0.01797941772279222,0.018408459214330316,0.01122513552067862,0.012364561592343554
"g37071030802",61,0.9090909090909091,0.9050505050505051,0.03689517088447517,0.018408459214330316,0.02467154284068249,0.012364561592343554
"g37071030402",61,0.8921161825726142,0.9050505050505051,0.044298254025081425,0.018408459214330316,0.03018556363906022,0.012364561592343554
"g37071031301",61,0.9189003436426116,0.9050505050505051,0.1116451853907476,0.018408459214330316,0.07385938429662096,0.012364561592343554
"g37071030302",61,1.0,0.9050505050505051,0.0988363231684389,0.018408459214330316,0.060082871227014535,0.012364561592343554
"g37071031500",61,0.8184210526315789,0.9050505050505051,0.06062698028299629,0.018408459214330316,0.045032208109028804,0.012364561592343554
"g37071031402",61,0.8908212560386474,0.9050505050505051,0.07774206269537723,0.018408459214330316,0.05305173429620782,0.012364561592343554
"g37097061002",62,0.9448648648648649,0.8653427182838948,0.06504772394547095,0.021748167875550038,0.04185010026191332,0.015278074762371613
"g37097060902",62,0.8430197723187537,0.8653427182838948,0.07057169826320832,0.021748167875550038,0.05088935020999851,0.015278074762371613
"g37097060500",62,0.8274809160305343,0.8653427182838948,0.05817887456267926,0.021748167875550038,0.04274067995216963,0.015278074762371613
"g37097060400",62,0.8725078698845751,0.8653427182838948,0.05646557425211209,0.021748167875550038,0.039341280735377945,0.015278074762371613
"g37097060901",62,0.7818770226537217,0.8653427182838948,0.03715437582645009,0.021748167875550038,0.028887211221977793,0.015278074762371613
"g37097060801",62,0.8408656906429026,0.8653427182838948,0.06340771155448527,0.021748167875550038,0.04584052095198045,0.015278074762371613
"g37097061102",62,0.9481792717086834,0.8653427182838948,0.03873515244539076,0.021748167875550038,0.024834127718846334,0.015278074762371613
"g37119003017",63,1.0,0.9576565320005553,0.10062035510238597,0.01919168990469629,0.06116738911999147,0.012182531422572368
"g37119005834",63,0.9646194926568759,0.9576565320005553,0.03887249525609428,0.01919168990469629,0.02449742762218707,0.012182531422572368
"g37119005832",63,1.0,0.9576565320005553,0.03699150163148941,0.01919168990469629,0.022487235034340067,0.012182531422572368
"g37119005833",63,0.9635584137191854,0.9576565320005553,0.04005815825286375,0.01919168990469629,0.025272431475649657,0.012182531422572368
"g37119005815",63,0.8825031928480205,0.9576565320005553,0.06162855916547668,0.01919168990469629,0.04245216335654528,0.012182531422572368
"g45091061202",64,0.9413524835427888,0.8920261437908497,0.027836044480660963,0.017544796978481225,0.01797584633053,0.011956521848988318
"g45057010400",64,0.8773978315262719,0.8920261437908497,0.07561331774237615,0.017544796978481225,0.052388484503743914,0.011956521848988318
"g45057010100",64,0.9001931745009659,0.8920261437908497,0.04471695559232639,0.017544796978481225,0.030197473609665078,0.011956521848988318
"g45023020800",64,0.8562983174170077,0.8920261437908497,0.052771330246499173,0.017544796978481225,0.037463387891356094,0.011956521848988318
"g45057010300",64,0.8792096991468343,0.8920261437908497,0.05391868199334286,0.017544796978481225,0.0372804284500885,0.011956521848988318
"g45057010200",64,0.8462986198243413,0.8920261437908497,0.05429097626580945,0.017544796978481225,0.038997621188587406,0.011956521848988318
"g45057011100",64,0.9818488813845504,0.8920261437908497,0.023189699920608223,0.017544796978481225,0.014357690155666191,0.011956521848988318
"g45057011001",64,0.8463922089420097,0.8920261437908497,0.05650491790565279,0.017544796978481225,0.04058342433291884,0.011956521848988318
"g45091061203",64,0.9186991869918699,0.8920261437908497,0.05703221030305844,0.017544796978481225,0.03773818149542022,0.011956521848988318
"g37119005305",65,0.8878923766816144,0.9157741876928662,0.07813142417241234,0.04907196222790392,0.05349331488271146,0.03257460242781805
"g37119005524",65,0.9291275167785235,0.9157741876928662,0.06211880355946964,0.04907196222790392,0.04064263508693473,0.03257460242781805
"g37025041701",66,0.8847867600254615,0.9046851760039663,0.06064865530746757,0.012854678659320645,0.04166934354727933,0.008637694668870322
"g37025040500",66,0.8961520630505332,0.9046851760039663,0.05130487849742253,0.012854678659320645,0.03480254888897846,0.008637694668870322
"g37025040702",66,0.8508226691042048,0.9046851760039663,0.04564130043545604,0.012854678659320645,0.03261016942407872,0.008637694668870322
"g37179020204",66,0.9347202295552367,0.9046851760039663,0.061959812938548624,0.012854678659320645,0.04029605714021502,0.008637694668870322
"g37025042200",66,0.874694589877836,0.9046851760039663,0.05878415606241793,0.012854678659320645,0.04085431611398961,0.008637694668870322
"g37025041702",66,0.9078947368421053,0.9046851760039663,0.05878005359742969,0.012854678659320645,0.03935759722835695,0.008637694668870322
"g37025041601",66,0.9639193491333569,0.9046851760039663,0.011461695598743406,0.012854678659320645,0.007228401540982708,0.008637694668870322
"g37025042401",66,0.8937774984286612,0.9046851760039663,0.0726790464558398,0.012854678659320645,0.049432651007930574,0.008637694668870322
"g37179020800",66,0.863079615048119,0.9046851760039663,0.05110770623480988,0.012854678659320645,0.035997275207019806,0.008637694668870322
"g37179020100",66,0.9329758713136729,0.9046851760039663,0.023035099862797642,0.012854678659320645,0.015009070063975687,0.008637694668870322
"g37179020701",66,0.908816425120773,0.9046851760039663,0.04384082219677994,0.012854678659320645,0.02932490545511621,0.008637694668870322
"g37025041602",66,0.8992063492063492,0.9046851760039663,0.05123298025600346,0.012854678659320645,0.034635730581888124,0.008637694668870322
"g37179020901",66,0.8754394776494224,0.9046851760039663,0.04787026892677187,0.012854678659320645,0.033240981444912186,0.008637694668870322
"g37025042102",66,0.9551724137931035,0.9046851760039663,0.03932113883657368,0.012854678659320645,0.025025249388490153,0.008637694668870322
"g37025040600",66,0.9505969534787979,0.9046851760039663,0.08198026036474867,0.012854678659320645,0.05242603014396541,0.008637694668870322
"g37119005513",67,0.9467731204258151,0.9529034436191762,0.05380765453625615,0.014177549530774733,0.03454874212321372,0.0090445377241941
"g37119006302",67,0.9539748953974896,0.9529034436191762,0.03807344222977254,0.014177549530774733,0.02426159199305614,0.0090445377241941
"g37119005509",67,0.9400360685302074,0.9529034436191762,0.043986042828770756,0.014177549530774733,0.0284449040386065,0.0090445377241941
"g37119006213",67,0.9497888315344909,0.9529034436191762,0.042524876321737855,0.014177549530774733,0.027217616997736394,0.0090445377241941
"g37071030101",67,0.9347336834208552,0.9529034436191762,0.05874564715998163,0.014177549530774733,0.038205148957761746,0.0090445377241941
"g37119006107",67,0.9080522306855278,0.9529034436191762,0.07515571393980686,0.014177549530774733,0.05031358610578563,0.0090445377241941
"g37119005517",67,1.0,0.9529034436191762,0.05632213316233856,0.014177549530774733,0.03423837882209031,0.0090445377241941
"g37119005508",67,0.9580602883355177,0.9529034436191762,0.04332622415956735,0.014177549530774733,0.0274910989515548,0.0090445377241941
"g37119006215",67,0.970756880733945,0.9529034436191762,0.00721317553049779,0.014177549530774733,0.004517000316047715,0.0090445377241941
"g37119006214",67,0.9757085020242915,0.9529034436191762,0.029671059503415583,0.014177549530774733,0.01848617512478061,0.0090445377241941
"g45091060200",68,0.9160437032777459,0.8912006935413957,0.043353292894525206,0.03212375430772938,0.028770008736390146,0.021912144213668258
"g45091060102",68,0.9039172209903917,0.8912006935413957,0.054907329388188,0.03212375430772938,0.036926296968796325,0.021912144213668258
"g45091060501",68,0.8515111695137977,0.8912006935413957,0.07210950768345556,0.03212375430772938,0.05147973221050478,0.021912144213668258
"g37071033100",69,0.8429824561403508,0.8409359024773889,0.09090335485237097,0.04123940996635294,0.06555343789663308,0.02981148748396506
"g37071031704",69,0.8401888064733648,0.8409359024773889,0.06827014772918948,0.04123940996635294,0.04939557542550166,0.02981148748396506
"g37071033204",69,0.8310665712240516,0.8409359024773889,0.07577112559412605,0.04123940996635294,0.05542453050116323,0.02981148748396506
"g37071033203",69,0.8527204502814258,0.8409359024773889,0.10168661981447756,0.04123940996635294,0.07249219170820206,0.02981148748396506
"g37119004100",70,0.8707271597265382,0.8606155218554862,0.04527217867417757,0.03185788582137758,0.031607009099775325,0.022503075355058688
"g37119003700",70,0.8769113149847095,0.8606155218554862,0.060380611795516084,0.03185788582137758,0.04185775512094987,0.022503075355058688
"g37119003600",70,0.8366305041480536,0.8606155218554862,0.059779624333948206,0.03185788582137758,0.04343637601464199,0.022503075355058688
"g37119002100",71,0.8736692689850958,0.8672521957340025,0.06094729306772165,0.03650082936644451,0.04240738171324858,0.025585353523809768
"g37119002200",71,0.8637422360248447,0.8672521957340025,0.04555070663762931,0.03650082936644451,0.03205863742318448,0.025585353523809768
"g37119004302",72,0.7867100371747212,0.8058485779142742,0.06101454472035851,0.03315411161149034,0.04714686084061908,0.025010250928192552
"g37119004700",72,0.7334525939177102,0.8058485779142742,0.10175220700791272,0.03315411161149034,0.08433461890047181,0.025010250928192552
"g37119004000",72,0.8551448551448552,0.8058485779142742,0.0656482848337763,0.03315411161149034,0.0466678501254226,0.025010250928192552
"g37119004200",72,0.7807417046193884,0.8058485779142742,0.08921005181965445,0.03315411161149034,0.06946091674103794,0.025010250928192552
"g37119004500",72,0.8232445520581114,0.8058485779142742,0.056107778658161044,0.03315411161149034,0.041431275855212786,0.025010250928192552
"g37119003500",73,0.8765522279035792,0.8316461267605634,0.04375237617868896,0.04804714992572646,0.030342959973974258,0.03512069970143772
"g37119000300",73,0.8379052369077307,0.8316461267605634,0.11637417282430003,0.04804714992572646,0.08442980768299375,0.03512069970143772
"g37119000100",73,0.8085796683489546,0.8316461267605634,0.07387156801918238,0.04804714992572646,0.05553779056902784,0.03512069970143772
"g37119005847",74,0.9881398252184769,0.9575707912227989,0.09477014337908955,0.015310101940300427,0.058302507336998724,0.00971944104452219
"g37119005816",74,0.9467752035065748,0.9575707912227989,0.03897181201495287,0.015310101940300427,0.025022910450089145,0.00971944104452219
"g37119005817",74,0.97632058287796,0.9575707912227989,0.023823580620717464,0.015310101940300427,0.01483367254998626,0.00971944104452219
"g37119005841",74,0.9766104294478528,0.9575707912227989,0.03074200819640241,0.015310101940300427,0.01913572732357335,0.00971944104452219
"g37119005840",74,0.9379760609357998,0.9575707912227989,0.07255739995496413,0.015310101940300427,0.047024485757030755,0.00971944104452219
