"TID","RID","t_vehiclppE","r_vehiclppE","t_vehiclppM","r_vehiclppM","t_vehiclppCV","r_vehiclppCV"
"g37119002002",79,0.7386288727752143,0.7386288727752143,0.06547943468114055,0.06547943468114055,0.05389056525258899,0.05389056525258899
"g37071030401",80,0.7991538078646092,0.7570869523718622,0.11980181028280507,0.08247276717522942,0.09113120337977844,0.06622148303856938
"g37071030501",80,0.7266855066612838,0.7570869523718622,0.18021677905999553,0.08247276717522942,0.1507588523240827,0.06622148303856938
"g37071030502",80,0.733550979407333,0.7570869523718622,0.14012309884166624,0.08247276717522942,0.11612173862836142,0.06622148303856938
"g37071030602",81,0.8227678571428572,0.7763569582369746,0.13313247935671177,0.0663504755528499,0.09836504633783438,0.05195372459343105
"g37109070500",81,0.7560164351398944,0.7763569582369746,0.07552733304792705,0.0663504755528499,0.0607305215012484,0.05195372459343105
"g37097061101",82,0.85273492286115,0.7994275416092441,0.14573789093844744,0.08222709634666153,0.1038944931202138,0.06252733888284537
"g37097061102",82,0.7839489030824771,0.7994275416092441,0.11092384931508595,0.08222709634666153,0.08601442156829958,0.06252733888284537
"g37097061103",82,0.7671140939597315,0.7994275416092441,0.1740492478233863,0.08222709634666153,0.13792604608298728,0.06252733888284537
"g37025041901",83,0.44081632653061226,0.6001249330715688,0.16543620233987685,0.0643427724762366,0.22814291102819895,0.06517667446638635
"g37025042000",83,0.6620837808807734,0.6001249330715688,0.0785219641532479,0.0643427724762366,0.07209618810928224,0.06517667446638635
"g37025042402",83,0.5969809760132341,0.6001249330715688,0.10915658268533855,0.0643427724762366,0.11115360101119834,0.06517667446638635
"g45091061502",84,0.7403194578896418,0.7403194578896418,0.06767670641272255,0.06767670641272255,0.055571759628495636,0.055571759628495636
"g45091061003",85,0.7455766361117032,0.7455766361117032,0.05900623480653836,0.05900623480653836,0.04811048229890155,0.04811048229890155
"g37119005831",86,0.8089573128061581,0.8089573128061581,0.09974544204517712,0.09974544204517712,0.07495516279938058,0.07495516279938058
"g45057010100",87,0.8376201610808002,0.7505777777777778,0.12117257342582002,0.0732481486091808,0.08794098122666273,0.059324631281022125
"g45057010200",87,0.7053100932306445,0.7505777777777778,0.09013064478121798,0.0732481486091808,0.07768308726383144,0.059324631281022125
"g37097061203",88,0.7742019205813652,0.7987691593125871,0.11473063271838412,0.06882696772338959,0.09008640204602861,0.05238071784783795
"g37097061202",88,0.8186593822231562,0.7987691593125871,0.08247718599359648,0.06882696772338959,0.06124416097306966,0.05238071784783795
"g37119005618",89,0.7314694408322496,0.6721619365609349,0.07899993961729788,0.061229401716459166,0.06565452597441629,0.05537582355632958
"g37025041502",89,0.6441303011677935,0.6721619365609349,0.08118229806414202,0.061229401716459166,0.07661639420309002,0.05537582355632958
"g37159050901",90,0.9135618479880775,0.9117257613653083,0.11342719416034663,0.09199044082397731,0.07547677452718217,0.06133559343407892
"g37159050904",90,0.9090581017683147,0.9117257613653083,0.15397162819024188,0.09199044082397731,0.10296346712466356,0.06133559343407892
"g37119006008",91,0.781173924803895,0.7286683797852013,0.09410663858156289,0.05351919478000221,0.07323296542785533,0.044649206435231945
"g37119006007",91,0.6987668819729889,0.7286683797852013,0.0671845917524865,0.05351919478000221,0.058448243853022656,0.044649206435231945
"g37071031101",91,0.7518549051937345,0.7286683797852013,0.19107693926828956,0.05351919478000221,0.15449283270172456,0.044649206435231945
"g37071031102",91,0.707850133809099,0.7286683797852013,0.15251343830346586,0.05351919478000221,0.1309787650329024,0.044649206435231945
"g37071033204",92,0.5370786516853933,0.501988973410566,0.10995183350598756,0.0502243611267271,0.12445108394949692,0.06082110990082578
"g37071033203",92,0.563816604708798,0.501988973410566,0.1266562691644377,0.0502243611267271,0.13655981724934196,0.06082110990082578
"g37071033100",92,0.5496688741721855,0.501988973410566,0.14059320709245038,0.0502243611267271,0.15548814788120266,0.06082110990082578
"g37071031900",92,0.3905123339658444,0.501988973410566,0.08050846713354519,0.0502243611267271,0.12532591969474396,0.06082110990082578
"g37071032100",92,0.4628330995792426,0.501988973410566,0.10025724136389728,0.0502243611267271,0.1316817041401101,0.06082110990082578
"g37119006105",93,0.6549344375431332,0.6948610582413399,0.10092189259461043,0.05989049822737595,0.09367455896277989,0.052395507382090756
"g37119006213",93,0.7288250211327134,0.6948610582413399,0.07906151879735211,0.05989049822737595,0.0659441047728103,0.052395507382090756
"g37119006108",93,0.6751503933364184,0.6948610582413399,0.12868229285889315,0.05989049822737595,0.11586502595485024,0.052395507382090756
"g37119003102",94,0.6821175278622087,0.5080066661836099,0.1180285681291089,0.02953486347807462,0.105186989792002,0.035342694295061976
"g37119003700",94,0.3514081546868432,0.5080066661836099,0.089651475911411,0.02953486347807462,0.15508853942877995,0.035342694295061976
"g37119003201",94,0.5523215523215523,0.5080066661836099,0.09452370777602753,0.02953486347807462,0.10403581082616631,0.035342694295061976
"g37119003902",94,0.3766345123258307,0.5080066661836099,0.06827118812228013,0.02953486347807462,0.11019235004071834,0.035342694295061976
"g37119003807",94,0.5443092962641182,0.5080066661836099,0.0984565659428203,0.02953486347807462,0.10995956927707717,0.035342694295061976
"g37119005824",94,0.51000351000351,0.5080066661836099,0.13962887537066754,0.02953486347807462,0.16643174730451066,0.035342694295061976
"g37119003808",94,0.42837249782419495,0.5080066661836099,0.06831241427809186,0.02953486347807462,0.09694203928460585,0.035342694295061976
"g37119003109",94,0.43392714703536295,0.5080066661836099,0.0877492556538202,0.02953486347807462,0.12293080283167121,0.035342694295061976
"g37119003203",94,0.67854694996573,0.5080066661836099,0.14207399885305463,0.02953486347807462,0.12728253005839962,0.035342694295061976
"g37119003805",94,0.7415418746533555,0.5080066661836099,0.17612077811001492,0.02953486347807462,0.14438065665878874,0.035342694295061976
"g37119003802",94,0.6146999712891186,0.5080066661836099,0.10425110985044338,0.02953486347807462,0.10309832084518478,0.035342694295061976
"g37119003903",94,0.27222692633361556,0.5080066661836099,0.08954685921304163,0.02953486347807462,0.1999647184419579,0.035342694295061976
"g37119005918",95,0.7199515591886164,0.7199515591886164,0.07348234547071318,0.07348234547071318,0.06204600609174925,0.06204600609174925
"g37119002903",96,0.7541966426858513,0.7541966426858513,0.09552222938802593,0.09552222938802593,0.07699348056655146,0.07699348056655146
"g37119005848",97,0.0,0.0,"",0.0,"",""
"g37119003015",98,0.8097405553026855,0.7977772408794395,0.0762309150785785,0.0513215651950617,0.057229419358109705,0.039106806106708907
"g37119005811",98,0.7842430484037075,0.7977772408794395,0.06768994903279427,0.0513215651950617,0.0524695823200037,0.039106806106708907
"g37119005522",99,0.6802395209580838,0.6219239373601789,0.09463768742178498,0.04058420243237998,0.08457389977866182,0.03966923637636144
"g37119005510",99,0.6051339285714286,0.6219239373601789,0.09929653852125819,0.04058420243237998,0.09975087257368365,0.03966923637636144
"g37119005512",99,0.6956128448665763,0.6219239373601789,0.10004009048355639,0.04058420243237998,0.0874259943870353,0.03966923637636144
"g37119005404",99,0.646180860403863,0.6219239373601789,0.0930041590042826,0.04058420243237998,0.08749482713251444,0.03966923637636144
"g37119006109",99,0.4851345922057051,0.6219239373601789,0.06794962509220896,0.04058420243237998,0.08514495490041753,0.03966923637636144
"g37119005706",100,0.7761694347097364,0.7761694347097364,0.08916725495154376,0.08916725495154376,0.06983657921017775,0.06983657921017775
"g37071031301",101,0.6866764275256223,0.6301845819761129,0.062066341195490704,0.06518039811450797,0.05494625574237386,0.06287577235641056
"g37071030902",101,0.5382234602290312,0.6301845819761129,0.13757170875566307,0.06518039811450797,0.1553819635676261,0.06287577235641056
"g37071030901",101,0.6708268330733229,0.6301845819761129,0.11298371754996508,0.06518039811450797,0.10238575379872429,0.06287577235641056
"g37071030402",102,0.8607395751376868,0.8431278098908157,0.1259047307207071,0.09069798169909168,0.08892100751044311,0.06539406070830255
"g37071030301",102,0.8153209109730849,0.8431278098908157,0.12413918162868295,0.09069798169909168,0.09255809226391108,0.06539406070830255
"g37025042504",103,0.7790849673202614,0.780268659371942,0.12018979803670828,0.08417289216964859,0.09378143601526064,0.0655786065421465
"g37025042603",103,0.7909952606635071,0.780268659371942,0.13163394507044365,0.08417289216964859,0.10116449399969628,0.0655786065421465
"g37025042503",103,0.7607216799763383,0.780268659371942,0.12241252749266479,0.08417289216964859,0.09782146649508139,0.0655786065421465
"g37097061205",104,0.8685433884297521,0.8481195756991321,0.16676675373717378,0.08777147560910303,0.11672182086488073,0.06291155357796195
"g37097061201",104,0.8140990745781165,0.8481195756991321,0.12913366098760387,0.08777147560910303,0.0964264770945982,0.06291155357796195
"g37097061204",104,0.8643767705382436,0.8481195756991321,0.15265030979697858,0.08777147560910303,0.1073565880909009,0.06291155357796195
"g37097061404",105,0.9673202614379085,0.8666301769750046,0.2050201573755301,0.10547543045842817,0.12884286568001357,0.07398634898002172
"g37097061407",105,0.8159122085048011,0.8666301769750046,0.12072841180009686,0.10547543045842817,0.08994978997540039,0.07398634898002172
"g37071032702",106,0.7803234501347709,0.7186878727634195,0.15643373770762284,0.0813554247460074,0.12186804980713645,0.06881455375859909
"g37071033202",106,0.7193236714975846,0.7186878727634195,0.15136951101189036,0.0813554247460074,0.12792285791635644,0.06881455375859909
"g37071033400",106,0.668244719592134,0.7186878727634195,0.12215574335230392,0.0813554247460074,0.11112517371455953,0.06881455375859909
"g37119005301",107,0.4759810554803789,0.5445323141352741,0.08792116089886348,0.02976699839038811,0.11228916279092616,0.03323115870493683
"g37119005610",107,0.6016279626526215,0.5445323141352741,0.08780174069733016,0.02976699839038811,0.08871748268100056,0.03323115870493683
"g37119005514",107,0.678752107925801,0.5445323141352741,0.088568411133391,0.02976699839038811,0.0793234802274551,0.03323115870493683
"g37119005306",107,0.5779944289693594,0.5445323141352741,0.12660377464884054,0.02976699839038811,0.13315488365308165,0.03323115870493683
"g37119005604",107,0.2108843537414966,0.5445323141352741,0.042708263830896924,0.02976699839038811,0.12311235970471315,0.03323115870493683
"g37119005609",107,0.6017505470459519,0.5445323141352741,0.1285822969579466,0.02976699839038811,0.12989689905450477,0.03323115870493683
"g37119005524",107,0.6735912426918771,0.5445323141352741,0.0853831654251245,0.02976699839038811,0.07705661318498665,0.03323115870493683
"g37119005523",107,0.6796381994110223,0.5445323141352741,0.1323977194627387,0.02976699839038811,0.11842320798530569,0.03323115870493683
"g37119005307",107,0.4399421128798842,0.5445323141352741,0.08146449415212445,0.02976699839038811,0.11256592037097664,0.03323115870493683
"g37119005308",107,0.3493559535029846,0.5445323141352741,0.10021644357165871,0.02976699839038811,0.1743833176010746,0.03323115870493683
"g37119005305",107,0.5376441329414424,0.5445323141352741,0.10962775561203077,0.02976699839038811,0.12395376132072164,0.03323115870493683
"g37119005906",108,0.8021094927172275,0.731559243144794,0.12572664252458118,0.07232629146392884,0.0952857067740772,0.0601008747357144
"g37119006006",108,0.6839518725639722,0.731559243144794,0.08634731319168043,0.07232629146392884,0.07674628874236826,0.0601008747357144
"g37119003012",109,0.7395061728395061,0.741345382989578,0.08032596360997525,0.04556303484926175,0.06603105532937871,0.03736165916848567
"g37119003008",109,0.7475071225071225,0.741345382989578,0.08334793100228498,0.04556303484926175,0.06778187623123944,0.03736165916848567
"g37119003006",109,0.7346485819975339,0.741345382989578,0.06352722495952852,0.04556303484926175,0.052567138604657754,0.03736165916848567
"g37119000600",110,0.7072243346007605,0.7203495630461922,0.10160801369668894,0.07630943116794263,0.08733832598695686,0.06439750134646985
"g37119002500",110,0.7393162393162394,0.7203495630461922,0.11578024856023089,0.07630943116794263,0.0952003027675177,0.06439750134646985
"g37119005513",111,0.7021556256572029,0.7021556256572029,0.0943038886574455,0.0943038886574455,0.0816451364829089,0.0816451364829089
"g37119006403",112,0.48106743598990265,0.5693989071038251,0.06462949490813925,0.05947904897319949,0.08166931247762295,0.06350113449174494
"g37119006405",112,0.7515805132019338,0.5693989071038251,0.12583648528139435,0.05947904897319949,0.10178063732681296,0.06350113449174494
"g37071032502",113,0.8547387068201948,0.8366053677932406,0.11135273414877003,0.08465473939117979,0.07919570175218443,0.06151269121061982
"g37071032402",113,0.823428448830723,0.8366053677932406,0.12122234111697835,0.08465473939117979,0.08949337720954527,0.06151269121061982
"g37025041301",114,0.7304716745695033,0.7056824124106676,0.08219771439271674,0.0526050162894726,0.06840541142919782,0.04531604124499626
"g37025041302",114,0.6923798044730146,0.7056824124106676,0.0674053536607929,0.0526050162894726,0.059181245058308164,0.04531604124499626
"g37119005843",115,0.6304141637685742,0.6747855392156863,0.1099235184027668,0.06632263306191094,0.10599826491875365,0.05974892425064839
"g37119005845",115,0.7164933135215453,0.6747855392156863,0.07236450757437811,0.06632263306191094,0.06139705881674099,0.05974892425064839
"g37119005605",116,0.7365835910496634,0.7165282392026578,0.10414751492960123,0.06716923055305471,0.08595298618789404,0.05698639183328644
"g37119005612",116,0.7085110704854763,0.7165282392026578,0.0898368019967332,0.06716923055305471,0.07708000617486921,0.05698639183328644
"g37119005613",116,0.6728395061728395,0.7165282392026578,0.222058425070427,0.06716923055305471,0.2006272265771126,0.05698639183328644
"g45091061103",117,0.6840677966101695,0.7065018872519176,0.06416581829808363,0.04987360572987781,0.0570215067370404,0.04291326308196854
"g45091061203",117,0.7373465612914074,0.7065018872519176,0.10875120864285044,0.04987360572987781,0.08965954505017196,0.04291326308196854
"g45091061202",117,0.6953483293295479,0.7065018872519176,0.07556839716416223,0.04987360572987781,0.06606506900282165,0.04291326308196854
"g45091060802",118,0.7630966239813737,0.7546993941276993,0.17082789052019515,0.09147634270868056,0.1360859669588844,0.0736832696627725
"g45091060700",118,0.7516422970968426,0.7546993941276993,0.10817877657542385,0.09147634270868056,0.08749131663290527,0.0736832696627725
"g45057011202",119,0.7542070372259051,0.7734298159336799,0.07190697283521312,0.05762742523551971,0.05795815119056987,0.04529418018594831
"g37179021015",119,0.8159855497855046,0.7734298159336799,0.0937558004068161,0.05762742523551971,0.06984732457225422,0.04529418018594831
"g37119003018",120,0.728287841191067,0.7212431050719763,0.11118791361725072,0.05859527812767872,0.09280868500955772,0.049387272632984924
"g37119003013",120,0.7178464606181456,0.7212431050719763,0.06838990646063889,0.05859527812767872,0.057915464522138464,0.049387272632984924
"g37025042502",121,0.7140100347356233,0.7799703264094956,0.11712618437275599,0.07507767699241481,0.0997203462449062,0.058514950733383225
"g37025042501",121,0.8211617257170403,0.7799703264094956,0.09665175322874223,0.07507767699241481,0.07155090567980485,0.058514950733383225
"g37097061408",122,0.7291154791154791,0.7223092255125285,0.09287474017629191,0.058600011046551055,0.07743465916578703,0.04931836083625113
"g37119006404",122,0.6881035148706064,0.7223092255125285,0.08375531179374018,0.058600011046551055,0.07399334846714616,0.04931836083625113
"g37119006304",122,0.7499109369433559,0.7223092255125285,0.11291056717157949,0.058600011046551055,0.09152905935372391,0.04931836083625113
"g37119005839",123,0.7901586010573404,0.8044206296048225,0.08727401316710154,0.06413269645774701,0.06714362316222139,0.048465243407300546
"g37119005830",123,0.8144036436094506,0.8044206296048225,0.09051088137078964,0.06413269645774701,0.06756086225204144,0.048465243407300546
"g37071030203",124,0.8253763440860215,0.8464652305912969,0.12621837290998691,0.06587507035461748,0.09296182852825752,0.047309250311389384
"g37109070902",124,0.8831149039926851,0.8464652305912969,0.10955180181712436,0.06587507035461748,0.07541129666062296,0.047309250311389384
"g37109071001",124,0.8077622801697999,0.8464652305912969,0.09740297981394277,0.06587507035461748,0.07330317264674627,0.047309250311389384
"g37025041602",125,0.925285368384642,0.8505209119734259,0.17561236551715895,0.09554821679761986,0.11537547338808772,0.06829229187863704
"g37025041701",125,0.792604501607717,0.8505209119734259,0.10433656194736549,0.09554821679761986,0.08002286297682612,0.06829229187863704
"g37097060400",126,0.6421485603677716,0.6708407871198568,0.11336286974738413,0.07804607064255988,0.10731722047490137,0.07072381518004615
"g37097061104",126,0.8809399477806789,0.6708407871198568,0.18346854247492578,0.07804607064255988,0.1266045763290829,0.07072381518004615
"g37097060300",126,0.5494223363286265,0.6708407871198568,0.13133618139062508,0.07804607064255988,0.14531557722821484,0.07072381518004615
"g37179021010",127,0.0,0.0,"",0.0,"",""
"g37179021009",127,0.0,0.0,"",0.0,"",""
"g37179021012",128,0.6747674767476748,0.6942027045119828,0.0981911513754203,0.06853029325288089,0.08846109450448787,0.060010934078109035
"g37179021013",128,0.7098646034816247,0.6942027045119828,0.09520933176485476,0.06853029325288089,0.08153387694927228,0.060010934078109035
"g37119005836",129,0.6722505462490895,0.6722505462490895,0.08109285970315593,0.08109285970315593,0.07333065257168746,0.07333065257168746
"g37159051302",130,0.8587240893539948,0.7706798470577264,0.10012869713703874,0.06929046195562327,0.07088249840957223,0.05465545976323486
"g37159051303",130,0.694647201946472,0.7706798470577264,0.09324472744043899,0.06929046195562327,0.0816007388052112,0.05465545976323486
"g37119005834",131,0.6749577396764067,0.5177482408131353,0.08125456238951397,0.0,0.07318216808238275,0.0
"g37119005812",131,0.6300625617385578,0.5177482408131353,0.06804889254188287,0.0,0.06565555619437266,0.0
"g37119005835",131,0.0,0.5177482408131353,"",0.0,"",0.0
"g37109071201",132,0.9180708890180128,0.9004914004914005,0.15413735905104634,0.08585216637412724,0.10206240426564993,0.0579569852241814
"g37109071202",132,0.8909263357571925,0.9004914004914005,0.10265935132221393,0.08585216637412724,0.07004720591942866,0.0579569852241814
"g37119005520",133,0.6210212960842684,0.6661375661375661,0.10103473079519115,0.08498196582371993,0.09890045578865961,0.07755270401164173
"g37119005518",133,0.7048986818807791,0.6661375661375661,0.13478909751520068,0.08498196582371993,0.11624175673706807,0.07755270401164173
"g37071032507",134,0.660347551342812,0.6508614748449345,0.10320719622738166,0.07665296110675154,0.09501047863168452,0.07159364403438892
"g37071032506",134,0.6404396875903963,0.6508614748449345,0.11424321286242559,0.07665296110675154,0.10843919101858174,0.07159364403438892
"g37179020800",135,0.8188614146060954,0.8188614146060954,0.10272950496281227,0.10272950496281227,0.07626387808234458,0.07626387808234458
"g37119006209",136,0.8128834355828221,0.6928922202119411,0.09705184254496244,0.04138618167032208,0.07257877081988359,0.0363097929489986
"g37119006211",136,0.6581282437636029,0.6928922202119411,0.05592389574404886,0.04138618167032208,0.051656025293331825,0.0363097929489986
"g37119006406",136,0.646919055916363,0.6928922202119411,0.08120781593321015,0.04138618167032208,0.07631009320773717,0.0363097929489986
"g37119006212",136,0.6891173342786246,0.6928922202119411,0.10938669537976489,0.04138618167032208,0.09649513667377035,0.0363097929489986
"g37109071203",137,0.9311094996374184,0.8640512030342539,0.08620152682738651,0.07248340268913457,0.05627924963543164,0.0509956569967794
"g37097061401",137,0.7995348837209302,0.8640512030342539,0.112907596923566,0.07248340268913457,0.08584595673446495,0.0509956569967794
"g37025040701",138,0.7170542635658915,0.7495972382048331,0.1730681124147616,0.0834309945319776,0.14672331554426515,0.06766024102241189
"g37159051400",138,0.7566507980957715,0.7495972382048331,0.09438102730294357,0.0834309945319776,0.07582690037072876,0.06766024102241189
"g37071032505",139,0.7378869448183042,0.7665878644602049,0.14554481385231505,0.08510203253882194,0.11990602504766626,0.06748575183705922
"g37071033303",139,0.7918766676549066,0.7665878644602049,0.09472688031829417,0.08510203253882194,0.0727193160613106,0.06748575183705922
"g37097061502",140,0.61914172783738,0.656441717791411,0.0965968172683382,0.09708801266496807,0.09484334010105487,0.08990907629684854
"g37097061601",140,0.6964285714285714,0.656441717791411,0.17281651916952925,0.09708801266496807,0.1508491165691472,0.08990907629684854
"g37159050300",141,0.5833532077271644,0.6058361724189009,0.10247988761168804,0.08196701455383698,0.1067925969962268,0.08224661161152987
"g37159052000",141,0.6426896012509773,0.6058361724189009,0.1351614136935033,0.08196701455383698,0.12784553066802057,0.08224661161152987
"g37159051301",142,0.7861271676300579,0.8582995951417004,0.1745884108490206,0.10108699561788596,0.13500712979117005,0.07159628352818098
"g37159051902",142,0.88804192472606,0.8582995951417004,0.12339094381890807,0.10108699561788596,0.084466386329979,0.07159628352818098
"g37119005521",143,0.742387957577831,0.71489389150487,0.11433431022270578,0.0583005751599383,0.09362239681228383,0.04957529997910343
"g37025042601",143,0.7606669057009681,0.71489389150487,0.07855404891285654,0.0583005751599383,0.06277809756902143,0.04957529997910343
"g37025042602",143,0.6128953174797744,0.71489389150487,0.1005273019192391,0.0583005751599383,0.0997084169066447,0.04957529997910343
"g45091060905",144,0.7277021707344505,0.7277021707344505,0.06273313104871037,0.06273313104871037,0.05240556302918627,0.05240556302918627
"g37025040702",145,0.6776897287412375,0.6776897287412375,0.08027301744261438,0.08027301744261438,0.07200667920088684,0.07200667920088684
"g37097060702",146,0.8687129223626515,0.8526015680684248,0.1405555847899736,0.09049442630723244,0.09835714686964885,0.06452229431144273
"g37097060703",146,0.8326959847036329,0.8526015680684248,0.10503139542542939,0.09049442630723244,0.0766772913187156,0.06452229431144273
"g45091061705",147,0.8264861142988295,0.8288801115241635,0.1036718595658011,0.06736489065280041,0.07625343722120341,0.04940557836933869
"g45091061701",147,0.8313338038108681,0.8288801115241635,0.08541959920043307,0.06736489065280041,0.06246204326895498,0.04940557836933869
"g37159051101",148,0.7856218547807333,0.7856218547807333,0.10044059709140576,0.10044059709140576,0.07771946943917268,0.07771946943917268
"g45091061007",149,0.6740169622205089,0.7116628416440642,0.09366383479346647,0.07149677523431354,0.08447636274111564,0.06107257918428842
"g45091061006",149,0.7903901967107385,0.7116628416440642,0.09650169358346447,0.07149677523431354,0.07422111731637936,0.06107257918428842
"g37179020312",150,0.6421077730090605,0.7413360120542442,0.11762510399164507,0.06866211060090399,0.1113592226928442,0.05630359807843421
"g37179020313",150,0.8194871794871795,0.7413360120542442,0.15314515205302862,0.06866211060090399,0.11360440919820207,0.05630359807843421
"g37119005712",150,0.8105484124901601,0.7413360120542442,0.09043742946998978,0.06866211060090399,0.06782711547497809,0.05630359807843421
"g37179020902",151,0.8134110787172012,0.8668247381940328,0.10369253135432559,0.08218072174159781,0.07749460895846799,0.05763320237178046
"g37179020901",151,0.9394080633884875,0.8668247381940328,0.13199630745311908,0.08218072174159781,0.08541646544467821,0.05763320237178046
"g45091061900",152,0.860966205488773,0.8756293519014462,0.10631650088302966,0.07741493288634273,0.07506693213993897,0.05374505705272105
"g45023020601",152,0.8390159689253345,0.8756293519014462,0.16164016214886084,0.07741493288634273,0.11711516870517673,0.05374505705272105
"g45023020500",152,0.9329244921425833,0.8756293519014462,0.15465260639762263,0.07741493288634273,0.100773152900125,0.05374505705272105
"g45091061008",153,0.7389851109085385,0.7200069048852062,0.10119496298696432,0.06438131822316773,0.0832448366236651,0.054357227967433364
"g45091061005",153,0.7124773960216998,0.7200069048852062,0.08038307996270605,0.06438131822316773,0.06858476419757834,0.054357227967433364
"g37119003017",154,0.8421217827997489,0.8277709736680955,0.09440758657607343,0.05848346810390246,0.06815003638384423,0.042949392255192204
"g37119005815",154,0.8141063956963539,0.8277709736680955,0.07039972354542719,0.05848346810390246,0.052568294208632786,0.042949392255192204
"g45091060401",155,0.6133440514469454,0.5847910592808552,0.17869280675172572,0.08249657241392953,0.17710752357248166,0.08575694044743712
"g45091060502",155,0.7192441187813343,0.5847910592808552,0.11886350659518544,0.08249657241392953,0.10046304019860845,0.08575694044743712
"g45091060501",155,0.4516026658203745,0.5847910592808552,0.12764858033308593,0.08249657241392953,0.171827863403253,0.08575694044743712
"g37119006103",156,0.7288466908684725,0.7174210145510089,0.09198267400589116,0.07399541887037867,0.07671917819354976,0.06269960962675973
"g37119006104",156,0.7128019869044931,0.7174210145510089,0.09685488295947993,0.07399541887037867,0.08260126849439353,0.06269960962675973
"g37119005816",157,0.8060836501901141,0.8060836501901141,0.07465206098806984,0.07465206098806984,0.05629836565883572,0.05629836565883572
"g37071030205",158,0.7620689655172413,0.7775441823796071,0.12717623596616706,0.05687374213305714,0.10144853712797164,0.04446525896257239
"g37071031004",158,0.686578449905482,0.7775441823796071,0.11057700492117065,0.05687374213305714,0.09790587483647428,0.04446525896257239
"g37071031003",158,0.8391959798994975,0.7775441823796071,0.11319265233508778,0.05687374213305714,0.08199529626952466,0.04446525896257239
"g37071033500",158,0.7857935627081021,0.7775441823796071,0.10100317245153463,0.05687374213305714,0.078137704032793,0.04446525896257239
"g37179020404",159,0.5114392341392179,0.5958672287868891,0.112093759676599,0.05737001014050483,0.13323597134966744,0.058528786982718045
"g37179020501",159,0.5861949956859361,0.5958672287868891,0.0876115227177661,0.05737001014050483,0.0908559177728703,0.058528786982718045
"g37179020403",159,0.7139053860331763,0.5958672287868891,0.07494544270674786,0.05737001014050483,0.06381733564515112,0.058528786982718045
"g37071030204",160,0.6868055555555556,0.6929007388371345,0.12806725428243973,0.08790765571230126,0.1133544037093212,0.07712404012450982
"g37071030102",160,0.6981470412432755,0.6929007388371345,0.12069718293755607,0.08790765571230126,0.10509555057591045,0.07712404012450982
"g37179020204",161,0.914391353811149,0.8754778809393774,0.13498255552586116,0.08387142466103596,0.08973867088239075,0.058237529007865885
"g37025041601",161,0.8571619812583668,0.8754778809393774,0.10578582657797955,0.08387142466103596,0.07502373503088239,0.058237529007865885
"g37179020308",162,0.699643994753607,0.699643994753607,0.08704615911550681,0.08704615911550681,0.07563217671173457,0.07563217671173457
"g37119005829",163,0.48936170212765956,0.6365995651259031,0.09426048441452912,0.04942245728508813,0.1170937694590424,0.04719457666590543
"g37119005826",163,0.704483695652174,0.6365995651259031,0.08548723267908143,0.04942245728508813,0.07376738868762056,0.04719457666590543
"g37119005827",163,0.6160919540229886,0.6365995651259031,0.09964166793150704,0.04942245728508813,0.09831721079300812,0.04719457666590543
"g37119003108",163,0.6738995660260384,0.6365995651259031,0.12307716934042154,0.04942245728508813,0.11102388501080744,0.04719457666590543
"g37119003106",163,0.6790861159929701,0.6365995651259031,0.13479606369994593,0.04942245728508813,0.12066642791895453,0.04719457666590543
"g37179021005",164,0.866682397357244,0.8044526901669758,0.11749135472784406,0.07732035536122699,0.08241002258932191,0.05842886239709585
"g37179020502",164,0.7358981024174681,0.8044526901669758,0.10103683324221559,0.07732035536122699,0.08346341309853315,0.05842886239709585
"g37119005511",165,0.7550667325753831,0.7214850882531954,0.12586328371470332,0.07437535277433009,0.10133228120917716,0.06266654868694975
"g37119005508",165,0.6888942192372272,0.7214850882531954,0.08375686295741575,0.07437535277433009,0.07390978860340405,0.06266654868694975
"g37179020305",166,0.6978335233751425,0.7675933970460469,0.08085529905884932,0.0863012589215266,0.07043536292847295,0.06834708529640994
"g37179020309",166,0.888932963109877,0.7675933970460469,0.19563941184241035,0.0863012589215266,0.1337893166057588,0.06834708529640994
"g37119001922",167,0.6654498604251664,0.6061996280223186,0.09359968392770199,0.06655616864576602,0.08550532097348947,0.06674315706907362
"g37119001923",167,0.5252347417840375,0.6061996280223186,0.09311923712984013,0.06655616864576602,0.10777550394406453,0.06674315706907362
"g37119002904",168,0.6447028423772609,0.6447028423772609,0.06633206386993692,0.06633206386993692,0.06254578145388794,0.06254578145388794
"g37119005911",169,0.7212605415002219,0.6864032605003962,0.09463203640745972,0.06514618409006388,0.07975907524938293,0.05769573922321544
"g37119005910",169,0.650103998151144,0.6864032605003962,0.08903083827614094,0.06514618409006388,0.08325143406499824,0.05769573922321544
"g37109070300",170,0.7961850013065064,0.6672033688382463,0.11321949072340506,0.07180282828669955,0.08644528346651621,0.06542103618661069
"g37109070201",170,0.5509771603484813,0.6672033688382463,0.09200654804176646,0.07180282828669955,0.10151243330823322,0.06542103618661069
"g45091060907",171,0.73442855454438,0.6992501483519448,0.08533258265818634,0.05442031709390304,0.07063166336538972,0.04731105128761606
"g45091060803",171,0.6538388983210714,0.6992501483519448,0.09180313875632827,0.05442031709390304,0.08535340942008889,0.04731105128761606
"g45091060804",171,0.6873298429319372,0.6992501483519448,0.10701022445998896,0.05442031709390304,0.09464423646276314,0.04731105128761606
