"TID","RID","t_avgroomsE","r_avgroomsE","t_avgroomsM","r_avgroomsM","t_avgroomsCV","r_avgroomsCV"
"g37025042501",11,6.534539473684211,6.82614375862749,0.541237578545046,0.13929266195611095,0.0503508787285894,0.012404718277410196
"g37025041503",11,6.951091703056768,6.82614375862749,0.6431155784653869,0.13929266195611095,0.0562432113016037,0.012404718277410196
"g37025042504",11,7.862567811934901,6.82614375862749,0.6758149114846924,0.13929266195611095,0.05225134374061999,0.012404718277410196
"g37119005709",11,6.675316034597472,6.82614375862749,0.47665714482823873,0.13929266195611095,0.04340785975744134,0.012404718277410196
"g37025042604",11,6.299901185770751,6.82614375862749,0.6787602808109332,0.13929266195611095,0.06549630213692419,0.012404718277410196
"g37119005615",11,7.788079470198675,6.82614375862749,1.4428443427112376,0.13929266195611095,0.11262199188914918,0.012404718277410196
"g37025042603",11,6.208304256803908,6.82614375862749,0.39642327710515957,0.13929266195611095,0.03881684669830669,0.012404718277410196
"g37119005711",11,7.509512761020882,6.82614375862749,0.7826232925750538,0.13929266195611095,0.06335415567047792,0.012404718277410196
"g37119005619",11,6.561365286855483,6.82614375862749,0.6690672513932089,0.13929266195611095,0.06198828972559927,0.012404718277410196
"g37119005618",11,7.543010752688172,6.82614375862749,0.751447126159796,0.13929266195611095,0.0605602694468094,0.012404718277410196
"g37179020311",11,6.795487277964474,6.82614375862749,0.6400356060266615,0.13929266195611095,0.05725555502436812,0.012404718277410196
"g37119005706",11,6.8206816421378775,6.82614375862749,0.5508064960876827,0.13929266195611095,0.049091394864200374,0.012404718277410196
"g37179020309",11,7.51731843575419,6.82614375862749,0.9998908705597018,0.13929266195611095,0.08085814119380723,0.012404718277410196
"g37119001504",12,5.341162880246438,4.882726361510191,0.33107914267053085,0.1977003631550284,0.03768166615202602,0.024613828972883976
"g37119001507",12,4.17125748502994,4.882726361510191,0.3980937625498399,0.1977003631550284,0.058016626432880906,0.024613828972883976
"g37119001608",12,4.881326352530541,4.882726361510191,0.2725006656313264,0.1977003631550284,0.03393624767456013,0.024613828972883976
"g37119005511",13,4.604716981132076,5.169450431034483,0.32974012896669513,0.21071207164390557,0.04353143249517194,0.024778735472408518
"g37119005522",13,5.026761819803746,5.169450431034483,0.3362351868971432,0.21071207164390557,0.04066202005072482,0.024778735472408518
"g37119005514",13,5.664924885695624,5.169450431034483,0.38588087997466647,0.21071207164390557,0.04140885312179849,0.024778735472408518
"g37119002600",14,4.6415094339622645,5.560039049788481,1.1682093720828979,0.35180454075622314,0.15300144987370842,0.03846428789328128
"g37119002701",14,6.978937728937729,5.560039049788481,0.8033952766966439,0.35180454075622314,0.06998001779220153,0.03846428789328128
